Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['john', 'john ạ', 'ạ']",god,0,0.29,incorrect,elijah,0,0.4,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,joseph,0,0.6,incorrect,elijah,0,0.4,incorrect,john,1,1.0,correct,god,0,0.29,incorrect,andriamahilani,0,0.22,incorrect,andriamahilatsara,0,0.17,incorrect,jesus,0,0.22,incorrect,elijah,0,0.4,incorrect,god,0,0.29,incorrect,elijah,0,0.4,incorrect,god,0,0.29,incorrect,andriamahilatsara,0,0.17,incorrect,jonathan,0,0.67,incorrect,god,0,0.29,incorrect,arkadasim,0,0.2,incorrect,arkadasim,0,0.2,incorrect,dat,0,0.5,incorrect,phat,0,0.4,incorrect,miguel,0,0.0,incorrect,jesus,0,0.22,incorrect,god,0,0.29,incorrect,arkadasim,0,0.2,incorrect,phat,0,0.4,incorrect,jesus,0,0.22,incorrect
"['jona', 'jonathan']",oliver,0,0.2,incorrect,eve,0,0.0,incorrect,monna,0,0.67,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,eve,0,0.0,incorrect,dracula,0,0.27,incorrect,dracula,0,0.27,incorrect,god,0,0.29,incorrect,africa,0,0.29,incorrect,god,0,0.29,incorrect,eve,0,0.0,incorrect,god,0,0.29,incorrect,eve,0,0.0,incorrect,dracula,0,0.27,incorrect,africa,0,0.29,incorrect,he,0,0.2,incorrect,quilp,0,0.0,incorrect,dracula,0,0.27,incorrect,adem,0,0.25,incorrect,narrator's companion,0,0.36,incorrect,nguyen,0,0.29,incorrect,dracula,0,0.27,incorrect,ojos,0,0.5,incorrect,quilp,0,0.0,incorrect,adem,0,0.25,incorrect,nguyen,0,0.29,incorrect,ojos,0,0.5,incorrect
"['jona', 'jonathan']",god,0,0.29,incorrect,elijah,0,0.43,incorrect,lebron,0,0.4,incorrect,friday,0,0.2,incorrect,paul,0,0.25,incorrect,jesus,0,0.22,incorrect,walter,0,0.29,incorrect,william shakespeare,0,0.22,incorrect,george eliot,0,0.2,incorrect,facebook,0,0.17,incorrect,moses,0,0.22,incorrect,elijah,0,0.43,incorrect,friday,0,0.2,incorrect,jesus,0,0.22,incorrect,william shakespeare,0,0.22,incorrect,facebook,0,0.17,incorrect,jonathan,1,1.0,correct,diary,0,0.22,incorrect,jonathan,1,1.0,correct,eylul,0,0.0,incorrect,jonathan,1,1.0,correct,dracula,0,0.27,incorrect,esposo,0,0.2,incorrect,efrain,0,0.29,incorrect,diary,0,0.22,incorrect,eylul,0,0.0,incorrect,dracula,0,0.27,incorrect,efrain,0,0.29,incorrect
"['madam mina', 'bà min', 'min', 'señora mina', 'señora', 'mina', 'bà', 'madam']",emily,0,0.5,incorrect,eve,0,0.22,incorrect,jesus,0,0.18,incorrect,god,0,0.25,incorrect,abraham,0,0.5,incorrect,eve,0,0.22,incorrect,god,0,0.25,incorrect,arjuna,0,0.4,incorrect,eve,0,0.22,incorrect,eve,0,0.22,incorrect,google,0,0.17,incorrect,eve,0,0.22,incorrect,god,0,0.25,incorrect,eve,0,0.22,incorrect,arjuna,0,0.4,incorrect,eve,0,0.22,incorrect,arthur,0,0.25,incorrect,eleanor,0,0.62,incorrect,bay,0,0.8,correct,bay,0,0.8,correct,thay,0,0.33,incorrect,thuy,0,0.0,incorrect,jose,0,0.4,incorrect,eva,0,0.44,incorrect,eleanor,0,0.62,incorrect,bay,0,0.8,correct,thuy,0,0.0,incorrect,eva,0,0.44,incorrect
"['lucy', 'luc']",einstein,0,0.0,incorrect,elijah,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,friend,0,0.0,incorrect,shakespeare,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,elijah,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,shakespeare,0,0.0,incorrect,god,0,0.0,incorrect,estella,0,0.2,incorrect,emily,0,0.44,incorrect,bayan,0,0.22,incorrect,allah,0,0.25,incorrect,nam,0,0.0,incorrect,thay,0,0.25,incorrect,senorita,0,0.0,incorrect,eva,0,0.0,incorrect,emily,0,0.44,incorrect,allah,0,0.25,incorrect,thay,0,0.25,incorrect,eva,0,0.0,incorrect
"['lucy', 'miss', 'miss lucy']",jesus,0,0.44,incorrect,eve,0,0.0,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,paul,0,0.25,incorrect,eve,0,0.0,incorrect,emily,0,0.57,incorrect,god,0,0.0,incorrect,joseph smith,0,0.25,incorrect,andriamanitra,0,0.24,incorrect,jesus,0,0.44,incorrect,eve,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.0,incorrect,god,0,0.0,incorrect,andriamanitra,0,0.24,incorrect,helena,0,0.2,incorrect,eve,0,0.0,incorrect,heathcliff,0,0.14,incorrect,tanri,0,0.22,incorrect,chua,0,0.25,incorrect,giesu,0,0.44,incorrect,encarnacion,0,0.13,incorrect,eva,0,0.0,incorrect,eve,0,0.0,incorrect,tanri,0,0.22,incorrect,giesu,0,0.44,incorrect,eva,0,0.0,incorrect
['john'],oliver,0,0.2,incorrect,jesus,0,0.22,incorrect,solomon,0,0.36,incorrect,god,0,0.29,incorrect,jesus,0,0.22,incorrect,eve,0,0.0,incorrect,hamlet,0,0.2,incorrect,freud,0,0.0,incorrect,hamlet,0,0.2,incorrect,shakespeare,0,0.13,incorrect,plato,0,0.22,incorrect,jesus,0,0.22,incorrect,god,0,0.29,incorrect,eve,0,0.0,incorrect,freud,0,0.0,incorrect,shakespeare,0,0.13,incorrect,van helsing,0,0.27,incorrect,christ,0,0.2,incorrect,dr. watson,0,0.29,incorrect,descartes,0,0.0,incorrect,dat,0,0.0,incorrect,plato,0,0.22,incorrect,wilder,0,0.0,incorrect,homero,0,0.2,incorrect,christ,0,0.2,incorrect,descartes,0,0.0,incorrect,plato,0,0.22,incorrect,homero,0,0.2,incorrect
['lucy'],oliver twist,0,0.12,incorrect,jesus,0,0.22,incorrect,shakespeare,0,0.0,incorrect,london,0,0.2,incorrect,london,0,0.2,incorrect,jesus,0,0.22,incorrect,dracula,0,0.18,incorrect,batman,0,0.0,incorrect,frankenstein,0,0.0,incorrect,andriamanitra,0,0.0,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,london,0,0.2,incorrect,jesus,0,0.22,incorrect,batman,0,0.0,incorrect,andriamanitra,0,0.0,incorrect,lucy,1,1.0,correct,van helsing,0,0.13,incorrect,dracula,0,0.18,incorrect,dracula,0,0.18,incorrect,dracula,0,0.18,incorrect,giesu,0,0.22,incorrect,miss lucy,0,0.62,incorrect,dios,0,0.0,incorrect,van helsing,0,0.13,incorrect,dracula,0,0.18,incorrect,giesu,0,0.22,incorrect,dios,0,0.0,incorrect
"['van helsing', 'doctor van helsing', 'van', 'doctor', 'helsing']",abraham,0,0.24,incorrect,eve,0,0.33,incorrect,god,0,0.22,incorrect,ngwanaka,0,0.36,incorrect,abraham,0,0.24,incorrect,eve,0,0.33,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,edmond,0,0.33,incorrect,eve,0,0.33,incorrect,jesus,0,0.33,incorrect,eve,0,0.33,incorrect,ngwanaka,0,0.36,incorrect,eve,0,0.33,incorrect,god,0,0.22,incorrect,eve,0,0.33,incorrect,quincey,0,0.29,incorrect,god,0,0.22,incorrect,heathcliff,0,0.47,incorrect,hamlet,0,0.31,incorrect,nguyen,0,0.35,incorrect,jesus,0,0.33,incorrect,edmundo,0,0.31,incorrect,dios,0,0.4,incorrect,god,0,0.22,incorrect,hamlet,0,0.31,incorrect,jesus,0,0.33,incorrect,dios,0,0.4,incorrect
"['van helsing', 'van', 'helsing']",god,0,0.2,incorrect,eve,0,0.33,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,eve,0,0.33,incorrect,police officer,0,0.19,incorrect,god,0,0.2,incorrect,razana,0,0.44,incorrect,god,0,0.2,incorrect,abel,0,0.4,incorrect,eve,0,0.33,incorrect,god,0,0.2,incorrect,eve,0,0.33,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,heathcliff,0,0.47,incorrect,heathcliff,0,0.47,incorrect,heathcliff,0,0.47,incorrect,hamlet,0,0.31,incorrect,thay,0,0.29,incorrect,duc,0,0.0,incorrect,el doctor,0,0.25,incorrect,dracula,0,0.22,incorrect,heathcliff,0,0.47,incorrect,hamlet,0,0.31,incorrect,duc,0,0.0,incorrect,dracula,0,0.22,incorrect
"['van', 'van helsing', 'helsing']",moses,0,0.33,incorrect,elijah,0,0.46,incorrect,mom,0,0.0,incorrect,mogale,0,0.24,incorrect,jesus,0,0.33,incorrect,eve,0,0.33,incorrect,john,0,0.36,incorrect,facebook,0,0.21,incorrect,god,0,0.2,incorrect,manizingizina,0,0.42,incorrect,jesus,0,0.33,incorrect,elijah,0,0.46,incorrect,mogale,0,0.24,incorrect,eve,0,0.33,incorrect,facebook,0,0.21,incorrect,manizingizina,0,0.42,incorrect,holmes,0,0.46,incorrect,napoleon,0,0.36,incorrect,annem,0,0.5,incorrect,freud,0,0.17,incorrect,nguoi ban,0,0.33,incorrect,thien,0,0.5,incorrect,el,0,0.44,incorrect,madre,0,0.25,incorrect,napoleon,0,0.36,incorrect,freud,0,0.17,incorrect,thien,0,0.5,incorrect,madre,0,0.25,incorrect
['lucy'],abraham lincoln,0,0.21,incorrect,eve,0,0.0,incorrect,jesus,0,0.22,incorrect,eden,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,lenore,0,0.2,incorrect,emily,0,0.44,incorrect,lazarus,0,0.36,incorrect,adama,0,0.0,incorrect,jesus,0,0.22,incorrect,eve,0,0.0,incorrect,eden,0,0.0,incorrect,eve,0,0.0,incorrect,emily,0,0.44,incorrect,adama,0,0.0,incorrect,ligeia,0,0.2,incorrect,emily,0,0.44,incorrect,juliet,0,0.2,incorrect,lilith,0,0.2,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,lucy,1,1.0,correct,juliet,0,0.2,incorrect,emily,0,0.44,incorrect,lilith,0,0.2,incorrect,emily,0,0.44,incorrect,juliet,0,0.2,incorrect
"['van helsing', 'van', 'helsing']",god,0,0.2,incorrect,elijah,0,0.46,incorrect,joshua,0,0.22,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,elijah,0,0.46,incorrect,abraham lincoln,0,0.38,incorrect,god,0,0.2,incorrect,jesus,0,0.33,incorrect,god,0,0.2,incorrect,jesus,0,0.33,incorrect,elijah,0,0.46,incorrect,god,0,0.2,incorrect,elijah,0,0.46,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,lincoln,0,0.43,incorrect,god,0,0.2,incorrect,lincoln,0,0.43,incorrect,allah,0,0.25,incorrect,darcy,0,0.25,incorrect,dat,0,0.33,incorrect,raskolnikov,0,0.29,incorrect,socrates,0,0.32,incorrect,god,0,0.2,incorrect,allah,0,0.25,incorrect,dat,0,0.33,incorrect,socrates,0,0.32,incorrect
"['lord godalming', '“lord', 'lord', 'lordship', 'godalming', '“lord godalming']",jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,paulo,0,0.44,incorrect,andriamanitra,0,0.36,incorrect,god,0,0.57,incorrect,jesus,0,0.15,incorrect,god,0,0.57,incorrect,jesus,0,0.15,incorrect,god,0,0.57,incorrect,andriamanitra,0,0.36,incorrect,lord,1,1.0,correct,god,0,0.57,incorrect,heathcliff,0,0.32,incorrect,tanri,0,0.31,incorrect,phileas,0,0.27,incorrect,thien,0,0.31,incorrect,marlow,0,0.4,incorrect,senor,0,0.44,incorrect,god,0,0.57,incorrect,tanri,0,0.31,incorrect,thien,0,0.31,incorrect,senor,0,0.44,incorrect
"['dr seward', 'dr', 'seward']",joseph,0,0.33,incorrect,jerusalem,0,0.33,incorrect,god,0,0.4,incorrect,america,0,0.31,incorrect,eve,0,0.22,incorrect,elijah,0,0.33,incorrect,jenna,0,0.36,incorrect,september,0,0.4,incorrect,emmanuel,0,0.29,incorrect,andriamanitra,0,0.36,incorrect,joalokaha,0,0.13,incorrect,jerusalem,0,0.33,incorrect,america,0,0.31,incorrect,elijah,0,0.33,incorrect,september,0,0.4,incorrect,andriamanitra,0,0.36,incorrect,dracula,0,0.44,incorrect,mr. rochester,0,0.45,incorrect,babam,0,0.18,incorrect,annem,0,0.18,incorrect,giao su,0,0.25,incorrect,ho chi minh,0,0.1,incorrect,frankenstein,0,0.29,incorrect,newton,0,0.33,incorrect,mr. rochester,0,0.45,incorrect,annem,0,0.18,incorrect,ho chi minh,0,0.1,incorrect,newton,0,0.33,incorrect
['lucy'],god,0,0.0,incorrect,elijah,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.0,incorrect,edgar,0,0.0,incorrect,shakespeare,0,0.0,incorrect,god,0,0.0,incorrect,einstein,0,0.0,incorrect,edison,0,0.0,incorrect,elijah,0,0.2,incorrect,god,0,0.0,incorrect,abraham,0,0.0,incorrect,shakespeare,0,0.0,incorrect,einstein,0,0.0,incorrect,miss jessel,0,0.13,incorrect,watson,0,0.0,incorrect,watson,0,0.0,incorrect,thomas edison,0,0.0,incorrect,anh,0,0.0,incorrect,nguyen,0,0.4,incorrect,lucas,0,0.67,incorrect,edison,0,0.0,incorrect,watson,0,0.0,incorrect,thomas edison,0,0.0,incorrect,nguyen,0,0.4,incorrect,edison,0,0.0,incorrect
"['dr seward', 'dr', 'seward']",oliver,0,0.33,incorrect,thomas edison,0,0.32,incorrect,jesus,0,0.18,incorrect,god,0,0.4,incorrect,eve,0,0.22,incorrect,elijah,0,0.33,incorrect,edison,0,0.33,incorrect,edison,0,0.33,incorrect,tompo,0,0.0,incorrect,google,0,0.17,incorrect,edison,0,0.33,incorrect,thomas edison,0,0.32,incorrect,god,0,0.4,incorrect,elijah,0,0.33,incorrect,edison,0,0.33,incorrect,google,0,0.17,incorrect,dr. seward,0,0.95,correct,edison,0,0.33,incorrect,dr. seward,0,0.95,correct,edgar,0,0.57,incorrect,ho chi minh,0,0.1,incorrect,hanoi,0,0.18,incorrect,seward,1,1.0,correct,edison,0,0.33,incorrect,edison,0,0.33,incorrect,edgar,0,0.57,incorrect,hanoi,0,0.18,incorrect,edison,0,0.33,incorrect
"['dr seward', 'sewar', 'dr', 'seward']",dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,god,0,0.4,incorrect,dracula,0,0.44,incorrect,jonathan,0,0.15,incorrect,dracula,0,0.44,incorrect,bram stoker,0,0.5,incorrect,whitby,0,0.18,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,whitby,0,0.18,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,jonathan,0,0.15,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,seward,1,1.0,correct,dracula,0,0.44,incorrect,seward,1,1.0,correct,dracula,0,0.44,incorrect,jonathan,0,0.15,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect
"['señora harker', 'ms', 'señora', 'harker', 'mina', 'ms harker']",abraham,0,0.4,incorrect,einstein,0,0.43,incorrect,inspector gadget,0,0.48,incorrect,gadget,0,0.33,incorrect,god,0,0.22,incorrect,abraham,0,0.4,incorrect,samuel pepys,0,0.32,incorrect,shakespeare,0,0.6,incorrect,freud,0,0.36,incorrect,god,0,0.22,incorrect,google,0,0.21,incorrect,einstein,0,0.43,incorrect,gadget,0,0.33,incorrect,abraham,0,0.4,incorrect,shakespeare,0,0.6,incorrect,god,0,0.22,incorrect,van helsing,0,0.33,incorrect,heathcliff,0,0.26,incorrect,karim,0,0.36,incorrect,ali,0,0.29,incorrect,nguyen tuan,0,0.35,incorrect,thuy,0,0.2,incorrect,senora,1,1.0,correct,accidente,0,0.31,incorrect,heathcliff,0,0.26,incorrect,ali,0,0.29,incorrect,thuy,0,0.2,incorrect,accidente,0,0.31,incorrect
"['mina', 'madam mina', 'harker', 'madam']",abraham lincoln,0,0.48,incorrect,elijah,0,0.4,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,elijah,0,0.4,incorrect,heathcliff,0,0.25,incorrect,god,0,0.25,incorrect,andriamanitra,0,0.52,incorrect,ary,0,0.44,incorrect,jesus,0,0.18,incorrect,elijah,0,0.4,incorrect,god,0,0.25,incorrect,elijah,0,0.4,incorrect,god,0,0.25,incorrect,ary,0,0.44,incorrect,mina,1,1.0,correct,god,0,0.25,incorrect,bayan,0,0.4,incorrect,yildiz,0,0.25,incorrect,thua ba,0,0.35,incorrect,thuc,0,0.2,incorrect,butler,0,0.33,incorrect,america,0,0.55,incorrect,god,0,0.25,incorrect,yildiz,0,0.25,incorrect,thuc,0,0.2,incorrect,america,0,0.55,incorrect
['mina'],esther,0,0.0,incorrect,marx,0,0.5,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,ary,0,0.29,incorrect,jesus,0,0.0,incorrect,marx,0,0.5,incorrect,jesus,0,0.0,incorrect,eve,0,0.0,incorrect,emily,0,0.44,incorrect,ary,0,0.29,incorrect,mina,1,1.0,correct,heathcliff,0,0.14,incorrect,mina,1,1.0,correct,freud,0,0.0,incorrect,nobody,0,0.2,incorrect,emily,0,0.44,incorrect,mina,1,1.0,correct,dracula,0,0.18,incorrect,heathcliff,0,0.14,incorrect,freud,0,0.0,incorrect,emily,0,0.44,incorrect,dracula,0,0.18,incorrect
"['jona', 'jonathan']",jonathan harker,0,0.7,correct,october,0,0.27,incorrect,jesus,0,0.22,incorrect,god,0,0.29,incorrect,abraham,0,0.4,incorrect,eve,0,0.0,incorrect,arthur,0,0.43,incorrect,shakespeare,0,0.21,incorrect,dracula,0,0.27,incorrect,madagascar,0,0.22,incorrect,jesus,0,0.22,incorrect,october,0,0.27,incorrect,god,0,0.29,incorrect,eve,0,0.0,incorrect,shakespeare,0,0.21,incorrect,madagascar,0,0.22,incorrect,jonathan,1,1.0,correct,god,0,0.29,incorrect,jonathan,1,1.0,correct,ekim,0,0.0,incorrect,phileas,0,0.27,incorrect,jesus,0,0.22,incorrect,mi esposo,0,0.15,incorrect,conde,0,0.44,incorrect,god,0,0.29,incorrect,ekim,0,0.0,incorrect,jesus,0,0.22,incorrect,conde,0,0.44,incorrect
"['jona', 'jonathan']",god,0,0.29,incorrect,elijah,0,0.43,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,emily,0,0.0,incorrect,shakespeare,0,0.21,incorrect,andriamahilani,0,0.45,incorrect,adriary,0,0.27,incorrect,jesus,0,0.22,incorrect,elijah,0,0.43,incorrect,god,0,0.29,incorrect,eve,0,0.0,incorrect,shakespeare,0,0.21,incorrect,adriary,0,0.27,incorrect,jonathan,1,1.0,correct,god,0,0.29,incorrect,annem,0,0.31,incorrect,annem,0,0.31,incorrect,anh,0,0.36,incorrect,thuy,0,0.33,incorrect,emily,0,0.0,incorrect,diario,0,0.2,incorrect,god,0,0.29,incorrect,annem,0,0.31,incorrect,thuy,0,0.33,incorrect,diario,0,0.2,incorrect
['sam'],bill,0,0.0,incorrect,london,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.57,incorrect,sherlock holmes,0,0.22,incorrect,god,0,0.0,incorrect,jack,0,0.29,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,london,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.57,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jack,0,0.29,incorrect,bill,0,0.0,incorrect,sam,1,1.0,correct,jack,0,0.29,incorrect,dat,0,0.33,incorrect,ngai,0,0.29,incorrect,marlowe,0,0.2,incorrect,juan,0,0.29,incorrect,bill,0,0.0,incorrect,jack,0,0.29,incorrect,ngai,0,0.29,incorrect,juan,0,0.29,incorrect
"['drácula', 'kont', 'dracula']",dracula,1,1.0,correct,carfax,0,0.31,incorrect,jesus,0,0.17,incorrect,carfax,0,0.31,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,piccadilly,0,0.24,incorrect,avine,0,0.22,incorrect,abraham,0,0.43,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,dracula,1,1.0,correct,avine,0,0.22,incorrect,carfax,0,0.31,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,dracula,1,1.0,correct,london,0,0.4,incorrect,dracula,1,1.0,correct,carfax,0,0.31,incorrect,dracula,1,1.0,correct,carfax,0,0.31,incorrect,london,0,0.4,incorrect,carfax,0,0.31,incorrect
['mina'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,emily,0,0.44,incorrect,god,0,0.0,incorrect,andriamanitra,0,0.35,incorrect,andriamanitra,0,0.35,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,andriamanitra,0,0.35,incorrect,mina,1,1.0,correct,emily,0,0.44,incorrect,elizabeth,0,0.31,incorrect,allah,0,0.22,incorrect,me,0,0.33,incorrect,chua,0,0.25,incorrect,mina,1,1.0,correct,diablo,0,0.4,incorrect,emily,0,0.44,incorrect,allah,0,0.22,incorrect,chua,0,0.25,incorrect,diablo,0,0.4,incorrect
['mina'],exeter,0,0.0,incorrect,exeter,0,0.0,incorrect,thabo,0,0.22,incorrect,eve,0,0.0,incorrect,adam,0,0.25,incorrect,eve,0,0.0,incorrect,emily,0,0.44,incorrect,shakespeare,0,0.13,incorrect,exeter,0,0.0,incorrect,exeter,0,0.0,incorrect,adam,0,0.25,incorrect,exeter,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,shakespeare,0,0.13,incorrect,exeter,0,0.0,incorrect,ellen,0,0.22,incorrect,face,0,0.25,incorrect,annem,0,0.22,incorrect,exeter,0,0.0,incorrect,emily,0,0.44,incorrect,exeter,0,0.0,incorrect,ellen,0,0.22,incorrect,eva,0,0.29,incorrect,face,0,0.25,incorrect,exeter,0,0.0,incorrect,exeter,0,0.0,incorrect,eva,0,0.29,incorrect
"['doctor seward', 'doctor', 'sewar', 'seward']",god,0,0.25,incorrect,abraham lincoln,0,0.2,incorrect,ay,0,0.29,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,eve,0,0.25,incorrect,ori,0,0.44,incorrect,god,0,0.25,incorrect,mark twain,0,0.35,incorrect,america,0,0.33,incorrect,jesus,0,0.2,incorrect,abraham lincoln,0,0.2,incorrect,god,0,0.25,incorrect,eve,0,0.25,incorrect,god,0,0.25,incorrect,america,0,0.33,incorrect,van helsing,0,0.17,incorrect,hamlet,0,0.18,incorrect,bay,0,0.25,incorrect,abraham lincoln,0,0.2,incorrect,phineas,0,0.33,incorrect,dong,0,0.4,incorrect,sherlock,0,0.46,incorrect,trump,0,0.36,incorrect,hamlet,0,0.18,incorrect,abraham lincoln,0,0.2,incorrect,dong,0,0.4,incorrect,trump,0,0.36,incorrect
"['kont', 'renfield']",orlando,0,0.4,incorrect,elijah,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,pope,0,0.25,incorrect,elijah,0,0.29,incorrect,heathcliff,0,0.22,incorrect,god,0,0.29,incorrect,dracula,0,0.27,incorrect,madagascar,0,0.11,incorrect,jesus,0,0.15,incorrect,elijah,0,0.29,incorrect,god,0,0.29,incorrect,elijah,0,0.29,incorrect,god,0,0.29,incorrect,madagascar,0,0.11,incorrect,renfield,1,1.0,correct,dracula,0,0.27,incorrect,kont,1,1.0,correct,dracula,0,0.27,incorrect,lao ba tuoc,0,0.27,incorrect,dong,0,0.5,incorrect,renfield,1,1.0,correct,frankenstein,0,0.4,incorrect,dracula,0,0.27,incorrect,dracula,0,0.27,incorrect,dong,0,0.5,incorrect,frankenstein,0,0.4,incorrect
