Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['olympia', 'percy']",chiron,0,0.18,incorrect,centaurs,0,0.31,incorrect,motsoaledi,0,0.35,incorrect,motsoaledi,0,0.35,incorrect,jesus,0,0.2,incorrect,elijah,0,0.46,incorrect,centaur,0,0.33,incorrect,india,0,0.33,incorrect,heracles,0,0.46,incorrect,heracles,0,0.46,incorrect,mohasti,0,0.29,incorrect,centaurs,0,0.31,incorrect,motsoaledi,0,0.35,incorrect,elijah,0,0.46,incorrect,india,0,0.33,incorrect,heracles,0,0.46,incorrect,chiron,0,0.18,incorrect,chiron,0,0.18,incorrect,arkadasim,0,0.14,incorrect,ben,0,0.25,incorrect,phaedrus,0,0.46,incorrect,chiron,0,0.18,incorrect,harry,0,0.4,incorrect,saturno,0,0.17,incorrect,chiron,0,0.18,incorrect,ben,0,0.25,incorrect,chiron,0,0.18,incorrect,saturno,0,0.17,incorrect
"['chiron', 'brunner', 'kheiron', 'quirón']",elijah,0,0.31,incorrect,eve,0,0.2,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,eve,0,0.2,incorrect,eve,0,0.2,incorrect,emily,0,0.33,incorrect,aristotle,0,0.27,incorrect,jesus,0,0.18,incorrect,ary,0,0.22,incorrect,god,0,0.22,incorrect,eve,0,0.2,incorrect,god,0,0.22,incorrect,eve,0,0.2,incorrect,aristotle,0,0.27,incorrect,ary,0,0.22,incorrect,he,0,0.44,incorrect,god,0,0.22,incorrect,annem,0,0.5,incorrect,platon,0,0.33,incorrect,sphinx,0,0.5,incorrect,duc,0,0.22,incorrect,alguien,0,0.46,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,platon,0,0.33,incorrect,duc,0,0.22,incorrect,jesus,0,0.18,incorrect
"['jackson', 'perc', 'percy jackson', 'percy']",jonah,0,0.5,incorrect,jesus,0,0.33,incorrect,alice,0,0.33,incorrect,god,0,0.2,incorrect,robinson,0,0.4,incorrect,eve,0,0.29,incorrect,god,0,0.2,incorrect,jack,0,0.73,correct,god,0,0.2,incorrect,nigeria,0,0.36,incorrect,ariel,0,0.22,incorrect,jesus,0,0.33,incorrect,god,0,0.2,incorrect,eve,0,0.29,incorrect,jack,0,0.73,correct,nigeria,0,0.36,incorrect,gandalf,0,0.29,incorrect,atlantis,0,0.27,incorrect,someone,0,0.43,incorrect,atlantis,0,0.27,incorrect,dat,0,0.2,incorrect,da,0,0.22,incorrect,gandalf,0,0.29,incorrect,atlantida,0,0.25,incorrect,atlantis,0,0.27,incorrect,atlantis,0,0.27,incorrect,da,0,0.22,incorrect,atlantida,0,0.25,incorrect
"['chiron', 'kheiron', 'quirón']",daedalus,0,0.14,incorrect,minotaur,0,0.29,incorrect,pan,0,0.22,incorrect,theseus,0,0.29,incorrect,god,0,0.22,incorrect,eve,0,0.2,incorrect,hermes,0,0.46,incorrect,theseus,0,0.29,incorrect,daedalus,0,0.14,incorrect,minos,0,0.36,incorrect,achilles,0,0.43,incorrect,minotaur,0,0.29,incorrect,theseus,0,0.29,incorrect,eve,0,0.2,incorrect,theseus,0,0.29,incorrect,minos,0,0.36,incorrect,hermes,0,0.46,incorrect,theseus,0,0.29,incorrect,mercury,0,0.31,incorrect,minos,0,0.36,incorrect,hermes,0,0.46,incorrect,duc,0,0.22,incorrect,hermes,0,0.46,incorrect,minotauro de pasifae,0,0.23,incorrect,theseus,0,0.29,incorrect,minos,0,0.36,incorrect,duc,0,0.22,incorrect,minotauro de pasifae,0,0.23,incorrect
"['chiron', 'kheiron', 'quirón']",god,0,0.22,incorrect,orunmila,0,0.29,incorrect,god,0,0.22,incorrect,moses,0,0.18,incorrect,god,0,0.22,incorrect,elijah,0,0.31,incorrect,heathcliff,0,0.35,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,abraham,0,0.15,incorrect,abraham,0,0.15,incorrect,orunmila,0,0.29,incorrect,moses,0,0.18,incorrect,elijah,0,0.31,incorrect,god,0,0.22,incorrect,abraham,0,0.15,incorrect,callie,0,0.33,incorrect,eve,0,0.2,incorrect,frodo,0,0.36,incorrect,allah,0,0.18,incorrect,dat,0,0.0,incorrect,than,0,0.4,incorrect,ofelia,0,0.31,incorrect,senor,0,0.33,incorrect,eve,0,0.2,incorrect,allah,0,0.18,incorrect,than,0,0.4,incorrect,senor,0,0.33,incorrect
['hermes'],elijah,0,0.17,incorrect,elijah,0,0.17,incorrect,adam,0,0.2,incorrect,god,0,0.0,incorrect,jesus,0,0.36,incorrect,eve,0,0.44,incorrect,radha,0,0.18,incorrect,jesus,0,0.36,incorrect,herodias,0,0.57,incorrect,adama,0,0.18,incorrect,google,0,0.17,incorrect,elijah,0,0.17,incorrect,god,0,0.0,incorrect,eve,0,0.44,incorrect,jesus,0,0.36,incorrect,adama,0,0.18,incorrect,jessica,0,0.31,incorrect,mom,0,0.22,incorrect,pip,0,0.0,incorrect,annem,0,0.36,incorrect,nobody,0,0.0,incorrect,thuc,0,0.2,incorrect,juan,0,0.0,incorrect,romeo,0,0.55,incorrect,mom,0,0.22,incorrect,annem,0,0.36,incorrect,thuc,0,0.2,incorrect,romeo,0,0.55,incorrect
['annabeth'],elijah,0,0.29,incorrect,elijah,0,0.29,incorrect,ariel,0,0.31,incorrect,god,0,0.0,incorrect,elijah,0,0.29,incorrect,elijah,0,0.29,incorrect,god,0,0.0,incorrect,freud,0,0.15,incorrect,jonah,0,0.46,incorrect,nigeria,0,0.27,incorrect,god,0,0.0,incorrect,elijah,0,0.29,incorrect,god,0,0.0,incorrect,elijah,0,0.29,incorrect,freud,0,0.15,incorrect,nigeria,0,0.27,incorrect,holden,0,0.14,incorrect,face,0,0.33,incorrect,polat,0,0.31,incorrect,charlie,0,0.27,incorrect,nguyen,0,0.29,incorrect,thanh giong,0,0.32,incorrect,stan,0,0.33,incorrect,eva,0,0.18,incorrect,face,0,0.33,incorrect,charlie,0,0.27,incorrect,thanh giong,0,0.32,incorrect,eva,0,0.18,incorrect
['annabeth'],eve,0,0.18,incorrect,egypt,0,0.31,incorrect,god,0,0.0,incorrect,eve,0,0.18,incorrect,eve,0,0.18,incorrect,eve,0,0.18,incorrect,marley,0,0.29,incorrect,john,0,0.17,incorrect,london,0,0.29,incorrect,madagascar,0,0.22,incorrect,noah,0,0.5,incorrect,egypt,0,0.31,incorrect,eve,0,0.18,incorrect,eve,0,0.18,incorrect,john,0,0.17,incorrect,madagascar,0,0.22,incorrect,someone's,0,0.24,incorrect,rachel,0,0.29,incorrect,annem,0,0.62,incorrect,adam,0,0.33,incorrect,nguoi dan ong,0,0.29,incorrect,dong,0,0.17,incorrect,mi hermano,0,0.22,incorrect,freud,0,0.15,incorrect,rachel,0,0.29,incorrect,adam,0,0.33,incorrect,dong,0,0.17,incorrect,freud,0,0.15,incorrect
['clarisse'],eve,0,0.18,incorrect,elijah,0,0.29,incorrect,jesus,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.18,incorrect,campers,0,0.53,incorrect,shower,0,0.29,incorrect,televiziona,0,0.21,incorrect,africa,0,0.43,incorrect,israelites,0,0.33,incorrect,elijah,0,0.29,incorrect,god,0,0.0,incorrect,eve,0,0.18,incorrect,shower,0,0.29,incorrect,africa,0,0.43,incorrect,me,0,0.2,incorrect,shower,0,0.29,incorrect,ben,0,0.18,incorrect,adem,0,0.33,incorrect,toi,0,0.18,incorrect,dong,0,0.0,incorrect,ella,0,0.33,incorrect,maria,0,0.46,incorrect,shower,0,0.29,incorrect,adem,0,0.33,incorrect,dong,0,0.0,incorrect,maria,0,0.46,incorrect
['clarisse'],oliver twist,0,0.4,incorrect,elijah,0,0.29,incorrect,mom,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.18,incorrect,goldilocks,0,0.33,incorrect,google,0,0.29,incorrect,emily,0,0.15,incorrect,andriamahilatsara,0,0.32,incorrect,god,0,0.0,incorrect,elijah,0,0.29,incorrect,god,0,0.0,incorrect,eve,0,0.18,incorrect,google,0,0.29,incorrect,andriamahilatsara,0,0.32,incorrect,eryndor,0,0.13,incorrect,eve,0,0.18,incorrect,pip,0,0.18,incorrect,allah,0,0.31,incorrect,tham tu,0,0.13,incorrect,thoreau,0,0.27,incorrect,sherlock,0,0.25,incorrect,eva,0,0.18,incorrect,eve,0,0.18,incorrect,allah,0,0.31,incorrect,thoreau,0,0.27,incorrect,eva,0,0.18,incorrect
['annabeth'],odin,0,0.17,incorrect,david,0,0.15,incorrect,god,0,0.0,incorrect,disney,0,0.29,incorrect,adam,0,0.33,incorrect,elijah,0,0.29,incorrect,god,0,0.0,incorrect,jesus,0,0.15,incorrect,god,0,0.0,incorrect,africa,0,0.29,incorrect,mushroom,0,0.12,incorrect,david,0,0.15,incorrect,disney,0,0.29,incorrect,elijah,0,0.29,incorrect,jesus,0,0.15,incorrect,africa,0,0.29,incorrect,jessica,0,0.13,incorrect,ruby,0,0.17,incorrect,ahmet,0,0.46,incorrect,troia,0,0.15,incorrect,narrator,0,0.38,incorrect,mcdonald,0,0.25,incorrect,eva,0,0.18,incorrect,circe,0,0.15,incorrect,ruby,0,0.17,incorrect,troia,0,0.15,incorrect,mcdonald,0,0.25,incorrect,circe,0,0.15,incorrect
['annabeth'],robin hood,0,0.22,incorrect,eros,0,0.17,incorrect,jesus,0,0.15,incorrect,google,0,0.14,incorrect,eve,0,0.18,incorrect,eve,0,0.18,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,god,0,0.0,incorrect,letsie,0,0.29,incorrect,eros,0,0.17,incorrect,google,0,0.14,incorrect,eve,0,0.18,incorrect,robin hood,0,0.22,incorrect,god,0,0.0,incorrect,satan,0,0.31,incorrect,robin,0,0.15,incorrect,robin hood,0,0.22,incorrect,robin,0,0.15,incorrect,si,0,0.0,incorrect,ho chi minh,0,0.21,incorrect,robin hood,0,0.22,incorrect,robin hood,0,0.22,incorrect,robin,0,0.15,incorrect,robin,0,0.15,incorrect,ho chi minh,0,0.21,incorrect,robin hood,0,0.22,incorrect
"['bảo', 'annabeth', 'annabeth bảo']",elijah,0,0.29,incorrect,elijah,0,0.29,incorrect,noah,0,0.5,incorrect,god,0,0.33,incorrect,adam,0,0.33,incorrect,eve,0,0.18,incorrect,macgyver,0,0.25,incorrect,newton,0,0.44,incorrect,god,0,0.33,incorrect,elijah,0,0.29,incorrect,google,0,0.22,incorrect,elijah,0,0.29,incorrect,god,0,0.33,incorrect,eve,0,0.18,incorrect,newton,0,0.44,incorrect,elijah,0,0.29,incorrect,obi-wan,0,0.4,incorrect,scissors,0,0.18,incorrect,ustat,0,0.31,incorrect,miyamoto,0,0.36,incorrect,anh,0,0.55,incorrect,dai,0,0.33,incorrect,gandalf,0,0.4,incorrect,achilles,0,0.25,incorrect,scissors,0,0.18,incorrect,miyamoto,0,0.36,incorrect,dai,0,0.33,incorrect,achilles,0,0.25,incorrect
"['chiron', 'kheiron', 'quirón']",noah,0,0.2,incorrect,egypt,0,0.17,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,eve,0,0.2,incorrect,elijah,0,0.31,incorrect,elijah,0,0.31,incorrect,newton,0,0.46,incorrect,noah,0,0.2,incorrect,noah,0,0.2,incorrect,adam,0,0.0,incorrect,egypt,0,0.17,incorrect,god,0,0.22,incorrect,elijah,0,0.31,incorrect,newton,0,0.46,incorrect,noah,0,0.2,incorrect,he,0,0.44,incorrect,einstein,0,0.4,incorrect,ali,0,0.22,incorrect,einstein,0,0.4,incorrect,anh,0,0.22,incorrect,thien,0,0.55,incorrect,juan,0,0.4,incorrect,eva,0,0.2,incorrect,einstein,0,0.4,incorrect,einstein,0,0.4,incorrect,thien,0,0.55,incorrect,eva,0,0.2,incorrect
['luke'],satan,0,0.0,incorrect,satan,0,0.0,incorrect,know,0,0.25,incorrect,god,0,0.0,incorrect,eve,0,0.29,incorrect,elijah,0,0.2,incorrect,robin,0,0.0,incorrect,alexander,0,0.31,incorrect,tom,0,0.0,incorrect,god,0,0.0,incorrect,google,0,0.4,incorrect,satan,0,0.0,incorrect,god,0,0.0,incorrect,elijah,0,0.2,incorrect,alexander,0,0.31,incorrect,god,0,0.0,incorrect,alex,0,0.5,incorrect,god,0,0.0,incorrect,sen,0,0.29,incorrect,ronald,0,0.2,incorrect,nguyen,0,0.4,incorrect,jesus,0,0.22,incorrect,alex,0,0.5,incorrect,alejandro,0,0.31,incorrect,god,0,0.0,incorrect,ronald,0,0.2,incorrect,jesus,0,0.22,incorrect,alejandro,0,0.31,incorrect
['luke'],tarzan,0,0.0,incorrect,nile,0,0.5,incorrect,simba,0,0.0,incorrect,friday,0,0.0,incorrect,adam,0,0.0,incorrect,eve,0,0.29,incorrect,ripley,0,0.4,incorrect,india,0,0.0,incorrect,robinson,0,0.0,incorrect,maizina,0,0.0,incorrect,alice,0,0.44,incorrect,nile,0,0.5,incorrect,friday,0,0.0,incorrect,eve,0,0.29,incorrect,india,0,0.0,incorrect,maizina,0,0.0,incorrect,ayla,0,0.25,incorrect,walden,0,0.4,incorrect,ernest,0,0.2,incorrect,orpheus,0,0.18,incorrect,nguoi ban,0,0.15,incorrect,thoreau,0,0.18,incorrect,maria,0,0.0,incorrect,amazonas,0,0.0,incorrect,walden,0,0.4,incorrect,orpheus,0,0.18,incorrect,thoreau,0,0.18,incorrect,amazonas,0,0.0,incorrect
['percy'],socrates,0,0.15,incorrect,elijah,0,0.18,incorrect,ke,0,0.29,incorrect,god,0,0.0,incorrect,jesus,0,0.2,incorrect,adam,0,0.0,incorrect,aristotle,0,0.14,incorrect,alexander,0,0.29,incorrect,aristotle,0,0.14,incorrect,aristotle,0,0.14,incorrect,google,0,0.18,incorrect,elijah,0,0.18,incorrect,god,0,0.0,incorrect,adam,0,0.0,incorrect,alexander,0,0.29,incorrect,aristotle,0,0.14,incorrect,miss honey,0,0.27,incorrect,athena,0,0.18,incorrect,ogretmen,0,0.15,incorrect,sokrates,0,0.15,incorrect,thay,0,0.22,incorrect,lai,0,0.0,incorrect,penelope,0,0.31,incorrect,socrates,0,0.15,incorrect,athena,0,0.18,incorrect,sokrates,0,0.15,incorrect,lai,0,0.0,incorrect,socrates,0,0.15,incorrect
['annabeth'],abraham,0,0.4,incorrect,elijah,0,0.29,incorrect,god,0,0.0,incorrect,satan,0,0.31,incorrect,eve,0,0.18,incorrect,eve,0,0.18,incorrect,medusa,0,0.14,incorrect,god,0,0.0,incorrect,herodias,0,0.12,incorrect,aleksandra,0,0.33,incorrect,jesus,0,0.15,incorrect,elijah,0,0.29,incorrect,satan,0,0.31,incorrect,eve,0,0.18,incorrect,god,0,0.0,incorrect,aleksandra,0,0.33,incorrect,athena,0,0.43,incorrect,medusa,0,0.14,incorrect,herakles,0,0.25,incorrect,achilles,0,0.25,incorrect,duc phat,0,0.25,incorrect,duc,0,0.0,incorrect,harry,0,0.15,incorrect,medusa,0,0.14,incorrect,medusa,0,0.14,incorrect,achilles,0,0.25,incorrect,duc,0,0.0,incorrect,medusa,0,0.14,incorrect
['annabeth'],amelia earhart,0,0.36,incorrect,long island,0,0.21,incorrect,deborah,0,0.27,incorrect,botswana,0,0.38,incorrect,eve,0,0.18,incorrect,montauk,0,0.27,incorrect,vykti,0,0.15,incorrect,long island,0,0.21,incorrect,loza,0,0.17,incorrect,montauk,0,0.27,incorrect,long island,0,0.21,incorrect,long island,0,0.21,incorrect,botswana,0,0.38,incorrect,montauk,0,0.27,incorrect,long island,0,0.21,incorrect,montauk,0,0.27,incorrect,durst,0,0.15,incorrect,hamptons,0,0.25,incorrect,dillon,0,0.14,incorrect,pollock,0,0.0,incorrect,smith,0,0.31,incorrect,montauk,0,0.27,incorrect,smith,0,0.31,incorrect,long island,0,0.21,incorrect,hamptons,0,0.25,incorrect,pollock,0,0.0,incorrect,montauk,0,0.27,incorrect,long island,0,0.21,incorrect
['clarisse'],oliver twist,0,0.4,incorrect,elijah,0,0.29,incorrect,einstein,0,0.38,incorrect,god,0,0.0,incorrect,jesus,0,0.31,incorrect,eve,0,0.18,incorrect,heathcliff,0,0.33,incorrect,card,0,0.5,incorrect,adam,0,0.17,incorrect,africa,0,0.43,incorrect,pokemon,0,0.13,incorrect,elijah,0,0.29,incorrect,god,0,0.0,incorrect,eve,0,0.18,incorrect,card,0,0.5,incorrect,africa,0,0.43,incorrect,dutch,0,0.15,incorrect,victor,0,0.29,incorrect,sherlock holmes,0,0.26,incorrect,pickles,0,0.4,incorrect,dorian,0,0.29,incorrect,trai dat,0,0.25,incorrect,victor frankenstein,0,0.3,incorrect,dracula,0,0.4,incorrect,victor,0,0.29,incorrect,pickles,0,0.4,incorrect,trai dat,0,0.25,incorrect,dracula,0,0.4,incorrect
"['jackson', 'jacksons']",jesus,0,0.46,incorrect,elijah,0,0.31,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,eve,0,0.0,incorrect,god,0,0.2,incorrect,google,0,0.15,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,elijah,0,0.31,incorrect,god,0,0.2,incorrect,eve,0,0.0,incorrect,google,0,0.15,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,donald,0,0.31,incorrect,allah,0,0.17,incorrect,seytan,0,0.31,incorrect,ho chi minh,0,0.22,incorrect,ho chi minh,0,0.22,incorrect,jesus,0,0.46,incorrect,eva,0,0.2,incorrect,donald,0,0.31,incorrect,seytan,0,0.31,incorrect,ho chi minh,0,0.22,incorrect,eva,0,0.2,incorrect
"['el', 'smelly', 'gabe el apestoso', 'kokarca', 'chết', 'apestoso', 'gabe cóc chết', 'gabe', 'kokarca gabe', 'smelly gabe', 'cóc']",god,0,0.33,incorrect,aluminum,0,0.2,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,trump,0,0.22,incorrect,god,0,0.33,incorrect,adrian,0,0.46,incorrect,god,0,0.33,incorrect,aluminum,0,0.2,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,trump,0,0.22,incorrect,adrian,0,0.46,incorrect,eve,0,0.4,incorrect,idiot,0,0.25,incorrect,allah,0,0.38,incorrect,harry,0,0.33,incorrect,anh,0,0.29,incorrect,hoa,0,0.4,incorrect,spiderman,0,0.3,incorrect,dios,0,0.33,incorrect,idiot,0,0.25,incorrect,harry,0,0.33,incorrect,hoa,0,0.4,incorrect,dios,0,0.33,incorrect
"['poseidon', 'poseidón']",daedalus,0,0.25,incorrect,theseus,0,0.27,incorrect,labyrinth,0,0.24,incorrect,theseus,0,0.27,incorrect,minotaur,0,0.25,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,daedalus,0,0.25,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,daedalus,0,0.25,incorrect,theseus,0,0.27,incorrect,peri,0,0.5,incorrect,theseus,0,0.27,incorrect,me,0,0.2,incorrect,ao,0,0.2,incorrect,ulises,0,0.29,incorrect,ariadna,0,0.4,incorrect,theseus,0,0.27,incorrect,theseus,0,0.27,incorrect,ao,0,0.2,incorrect,ariadna,0,0.4,incorrect
['percy'],jesus,0,0.2,incorrect,elijah,0,0.18,incorrect,tshifhiwa papa,0,0.11,incorrect,god,0,0.0,incorrect,jesus,0,0.2,incorrect,eve,0,0.25,incorrect,emily,0,0.4,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,andriamanitra,0,0.11,incorrect,jesus,0,0.2,incorrect,elijah,0,0.18,incorrect,god,0,0.0,incorrect,eve,0,0.25,incorrect,god,0,0.0,incorrect,andriamanitra,0,0.11,incorrect,frodo,0,0.2,incorrect,dad,0,0.0,incorrect,frodo,0,0.2,incorrect,babam,0,0.0,incorrect,phileas,0,0.33,incorrect,jesus,0,0.2,incorrect,jose,0,0.22,incorrect,jesus,0,0.2,incorrect,dad,0,0.0,incorrect,babam,0,0.0,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect
"['grover', 'kıvırcık']",argus,0,0.18,incorrect,london,0,0.17,incorrect,joseph,0,0.33,incorrect,adam,0,0.0,incorrect,god,0,0.44,incorrect,london,0,0.17,incorrect,pitaa,0,0.15,incorrect,greyhound,0,0.4,incorrect,ray,0,0.22,incorrect,andriamanitra,0,0.29,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect,adam,0,0.0,incorrect,london,0,0.17,incorrect,greyhound,0,0.4,incorrect,andriamanitra,0,0.29,incorrect,dad,0,0.0,incorrect,harvard,0,0.46,incorrect,babam,0,0.0,incorrect,google,0,0.5,incorrect,toi,0,0.22,incorrect,port,0,0.4,incorrect,mi padre,0,0.29,incorrect,harvey,0,0.5,incorrect,harvard,0,0.46,incorrect,google,0,0.5,incorrect,port,0,0.4,incorrect,harvey,0,0.5,incorrect
['luke'],mars,0,0.0,incorrect,eve,0,0.29,incorrect,mom,0,0.0,incorrect,eve,0,0.29,incorrect,martha,0,0.0,incorrect,elijah,0,0.2,incorrect,paapaa,0,0.0,incorrect,disney,0,0.2,incorrect,johnny,0,0.0,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect,eve,0,0.29,incorrect,eve,0,0.29,incorrect,elijah,0,0.2,incorrect,disney,0,0.2,incorrect,facebook,0,0.17,incorrect,cat,0,0.0,incorrect,grandma,0,0.0,incorrect,babam,0,0.0,incorrect,babam,0,0.0,incorrect,bo,0,0.0,incorrect,ha,0,0.0,incorrect,mi padre,0,0.17,incorrect,eva,0,0.29,incorrect,grandma,0,0.0,incorrect,babam,0,0.0,incorrect,ha,0,0.0,incorrect,eva,0,0.29,incorrect
"['argus', 'gabe']",babe ruth,0,0.46,incorrect,yankee,0,0.4,incorrect,derek jeter,0,0.13,incorrect,god,0,0.29,incorrect,abraham,0,0.36,incorrect,elijah,0,0.2,incorrect,phoebe,0,0.4,incorrect,titanic,0,0.18,incorrect,yankee,0,0.4,incorrect,yankee stadium,0,0.22,incorrect,yankee,0,0.4,incorrect,yankee,0,0.4,incorrect,god,0,0.29,incorrect,elijah,0,0.2,incorrect,titanic,0,0.18,incorrect,yankee stadium,0,0.22,incorrect,sarah,0,0.4,incorrect,emily,0,0.22,incorrect,ali,0,0.29,incorrect,george,0,0.4,incorrect,narrator,0,0.31,incorrect,hanoi,0,0.22,incorrect,mi amigo,0,0.31,incorrect,derek jeter,0,0.13,incorrect,emily,0,0.22,incorrect,george,0,0.4,incorrect,hanoi,0,0.22,incorrect,derek jeter,0,0.13,incorrect
"['el', 'gabe el apestoso', 'kokarca', 'chết', 'apestoso', 'gabe cóc chết', 'gabe', 'kokarca gabe', 'cóc']",macbeth,0,0.55,incorrect,victoria,0,0.4,incorrect,gucci,0,0.5,incorrect,gucci,0,0.5,incorrect,jesus,0,0.46,incorrect,eve,0,0.4,incorrect,macbeth,0,0.55,incorrect,chanel,0,0.6,incorrect,victoria,0,0.4,incorrect,paisley,0,0.36,incorrect,grandma,0,0.36,incorrect,victoria,0,0.4,incorrect,gucci,0,0.5,incorrect,eve,0,0.4,incorrect,chanel,0,0.6,incorrect,paisley,0,0.36,incorrect,macdonald,0,0.38,incorrect,queen,0,0.29,incorrect,ikiz,0,0.18,incorrect,seytan,0,0.4,incorrect,ba,0,0.33,incorrect,than,0,0.25,incorrect,bruja,0,0.33,incorrect,macdonald,0,0.38,incorrect,queen,0,0.29,incorrect,seytan,0,0.4,incorrect,than,0,0.25,incorrect,macdonald,0,0.38,incorrect
['annabeth'],orpheus,0,0.13,incorrect,charon,0,0.29,incorrect,jack,0,0.17,incorrect,disney,0,0.29,incorrect,orpheus,0,0.13,incorrect,orpheus,0,0.13,incorrect,persephone,0,0.22,incorrect,hercules,0,0.12,incorrect,heroberto,0,0.35,incorrect,noah,0,0.5,incorrect,god,0,0.0,incorrect,charon,0,0.29,incorrect,disney,0,0.29,incorrect,orpheus,0,0.13,incorrect,hercules,0,0.12,incorrect,noah,0,0.5,incorrect,percy,0,0.15,incorrect,orpheus,0,0.13,incorrect,harry,0,0.15,incorrect,orpheus,0,0.13,incorrect,dien,0,0.17,incorrect,than,0,0.33,incorrect,percy,0,0.15,incorrect,infierno,0,0.25,incorrect,orpheus,0,0.13,incorrect,orpheus,0,0.13,incorrect,than,0,0.33,incorrect,infierno,0,0.25,incorrect
