Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['de lace', 'lace', 'de', 'de lacey', 'lacey']",sarah,0,0.22,incorrect,olufemi,0,0.36,incorrect,matlhong,0,0.17,incorrect,basadi,0,0.25,incorrect,te hina,0,0.43,incorrect,ua,0,0.33,incorrect,baabuu,0,0.2,incorrect,maataa shaanti,0,0.19,incorrect,valentina,0,0.31,incorrect,nisidina,0,0.27,incorrect,menahano,0,0.27,incorrect,olufemi,0,0.36,incorrect,basadi,0,0.25,incorrect,ua,0,0.33,incorrect,maataa shaanti,0,0.19,incorrect,nisidina,0,0.27,incorrect,chingachg,0,0.31,incorrect,father,0,0.4,incorrect,elizabeth,0,0.5,incorrect,bitkin,0,0.0,incorrect,phoebe,0,0.31,incorrect,nguyen thieu,0,0.32,incorrect,john,0,0.0,incorrect,padre,0,0.57,incorrect,father,0,0.4,incorrect,bitkin,0,0.0,incorrect,nguyen thieu,0,0.32,incorrect,padre,0,0.57,incorrect
"['de', 'de lacey', 'lacey', 'de lacey—', 'lacey—']",ibanuje,0,0.33,incorrect,mo,0,0.0,incorrect,tlhabi,0,0.36,incorrect,tlhabi,0,0.36,incorrect,teremoana,0,0.24,incorrect,mo,0,0.0,incorrect,shraddha,0,0.25,incorrect,chaitra,0,0.17,incorrect,antananarivo,0,0.12,incorrect,hanohy,0,0.36,incorrect,ntsoarele,0,0.35,incorrect,mo,0,0.0,incorrect,tlhabi,0,0.36,incorrect,mo,0,0.0,incorrect,chaitra,0,0.17,incorrect,hanohy,0,0.36,incorrect,arthur,0,0.18,incorrect,edmund,0,0.25,incorrect,cavus,0,0.2,incorrect,halil,0,0.2,incorrect,you,0,0.25,incorrect,phoebe,0,0.29,incorrect,valeria,0,0.33,incorrect,juan,0,0.22,incorrect,edmund,0,0.25,incorrect,halil,0,0.2,incorrect,phoebe,0,0.29,incorrect,juan,0,0.22,incorrect
"['lacey', 'de lacey', 'de']",william,0,0.33,incorrect,derby,0,0.57,incorrect,bophirima,0,0.14,incorrect,baobab,0,0.18,incorrect,westmorland,0,0.32,incorrect,derby,0,0.57,incorrect,switzerland,0,0.32,incorrect,rupasar,0,0.17,incorrect,cumberland,0,0.33,incorrect,rhin,0,0.0,incorrect,derby,0,0.57,incorrect,derby,0,0.57,incorrect,baobab,0,0.18,incorrect,derby,0,0.57,incorrect,rupasar,0,0.17,incorrect,rhin,0,0.0,incorrect,edmund,0,0.25,incorrect,cumberland,0,0.33,incorrect,westmorland,0,0.32,incorrect,frankenstein,0,0.24,incorrect,wilhelm,0,0.33,incorrect,derby,0,0.57,incorrect,william,0,0.33,incorrect,derby,0,0.57,incorrect,cumberland,0,0.33,incorrect,frankenstein,0,0.24,incorrect,derby,0,0.57,incorrect,derby,0,0.57,incorrect
"['félix', 'felix']",scotch,0,0.0,incorrect,scotch,0,0.0,incorrect,sedane,0,0.18,incorrect,sedane,0,0.18,incorrect,tuutua,0,0.0,incorrect,te faa'a,0,0.15,incorrect,pran,0,0.0,incorrect,chhori,0,0.18,incorrect,scott,0,0.0,incorrect,scotch,0,0.0,incorrect,scott,0,0.0,incorrect,scotch,0,0.0,incorrect,sedane,0,0.18,incorrect,te faa'a,0,0.15,incorrect,chhori,0,0.18,incorrect,scotch,0,0.0,incorrect,clerval,0,0.33,incorrect,john,0,0.0,incorrect,iskoclar,0,0.15,incorrect,osman,0,0.0,incorrect,charles,0,0.17,incorrect,charles,0,0.17,incorrect,robert,0,0.18,incorrect,mejia,0,0.4,incorrect,john,0,0.0,incorrect,osman,0,0.0,incorrect,charles,0,0.17,incorrect,mejia,0,0.4,incorrect
['henry'],olorin,0,0.18,incorrect,ernest hemingway,0,0.38,incorrect,matlhweng,0,0.43,incorrect,bonolo,0,0.18,incorrect,tari'a,0,0.18,incorrect,teremoana,0,0.29,incorrect,prithvi,0,0.17,incorrect,prithvi,0,0.17,incorrect,valentina,0,0.29,incorrect,nangina nihorohoro,0,0.17,incorrect,empa,0,0.22,incorrect,ernest hemingway,0,0.38,incorrect,bonolo,0,0.18,incorrect,teremoana,0,0.29,incorrect,prithvi,0,0.17,incorrect,nangina nihorohoro,0,0.17,incorrect,edgar,0,0.4,incorrect,edgar,0,0.4,incorrect,gul,0,0.0,incorrect,demek,0,0.2,incorrect,phoebe,0,0.36,incorrect,nguyen trai,0,0.38,incorrect,isabel,0,0.18,incorrect,don quijote,0,0.12,incorrect,edgar,0,0.4,incorrect,demek,0,0.2,incorrect,nguyen trai,0,0.38,incorrect,don quijote,0,0.12,incorrect
"['ren', 'clerval']",thomas,0,0.15,incorrect,thomas,0,0.15,incorrect,magisetera,0,0.35,incorrect,magiseterata,0,0.32,incorrect,tamatoa,0,0.14,incorrect,te atua,0,0.29,incorrect,raajaa,0,0.31,incorrect,john doe,0,0.18,incorrect,joseph,0,0.22,incorrect,jonas,0,0.25,incorrect,matlhwabano,0,0.22,incorrect,thomas,0,0.15,incorrect,magiseterata,0,0.32,incorrect,te atua,0,0.29,incorrect,john doe,0,0.18,incorrect,jonas,0,0.25,incorrect,mr. lawrence,0,0.4,incorrect,mr. justice,0,0.29,incorrect,beyefendi,0,0.33,incorrect,ahlakli beyefendi,0,0.25,incorrect,mr. utterson,0,0.4,incorrect,nguyen dinh thi,0,0.22,incorrect,don fernando,0,0.32,incorrect,don segundo,0,0.29,incorrect,mr. justice,0,0.29,incorrect,ahlakli beyefendi,0,0.25,incorrect,nguyen dinh thi,0,0.22,incorrect,don segundo,0,0.29,incorrect
['henry'],thomas,0,0.18,incorrect,odysseus,0,0.15,incorrect,monna,0,0.2,incorrect,monna atlhola,0,0.11,incorrect,te atua,0,0.17,incorrect,ua,0,0.0,incorrect,jahime,0,0.36,incorrect,jkhn,0,0.44,incorrect,sambo,0,0.0,incorrect,nanamafy,0,0.31,incorrect,modupi,0,0.0,incorrect,odysseus,0,0.15,incorrect,monna atlhola,0,0.11,incorrect,ua,0,0.0,incorrect,jkhn,0,0.44,incorrect,nanamafy,0,0.31,incorrect,arthur,0,0.36,incorrect,john,0,0.44,incorrect,ali,0,0.0,incorrect,celebi,0,0.18,incorrect,phoebe,0,0.36,incorrect,phu tho,0,0.17,incorrect,don,0,0.25,incorrect,maria,0,0.2,incorrect,john,0,0.44,incorrect,celebi,0,0.18,incorrect,phu tho,0,0.17,incorrect,maria,0,0.2,incorrect
['elizabeth'],charlotte,0,0.22,incorrect,obinrin tutu,0,0.19,incorrect,john,0,0.15,incorrect,mr. brown,0,0.11,incorrect,te atua,0,0.38,incorrect,teaupa,0,0.27,incorrect,prue,0,0.15,incorrect,benjiimaa,0,0.33,incorrect,andriamasinavalona,0,0.15,incorrect,napetrany,0,0.33,incorrect,elizabeth,1,1.0,correct,obinrin tutu,0,0.19,incorrect,mr. brown,0,0.11,incorrect,teaupa,0,0.27,incorrect,benjiimaa,0,0.33,incorrect,napetrany,0,0.33,incorrect,tabitha,0,0.5,incorrect,mr. apothecary,0,0.26,incorrect,hayat,0,0.29,incorrect,yusuf,0,0.0,incorrect,nguoi dan ba khac,0,0.31,incorrect,nguyen dinh thi,0,0.33,incorrect,don pedro,0,0.11,incorrect,lozano,0,0.4,incorrect,mr. apothecary,0,0.26,incorrect,yusuf,0,0.0,incorrect,nguyen dinh thi,0,0.33,incorrect,lozano,0,0.4,incorrect
"['mr kirwin', 'kirwin', 'mr']",justice,0,0.15,incorrect,adajo,0,0.0,incorrect,dr. livingstone,0,0.42,incorrect,magiseterata,0,0.29,incorrect,tuvalu,0,0.0,incorrect,ua,0,0.0,incorrect,belaayt,0,0.0,incorrect,shiva,0,0.18,incorrect,thomas,0,0.25,incorrect,tsy,0,0.0,incorrect,senatso,0,0.15,incorrect,adajo,0,0.0,incorrect,magiseterata,0,0.29,incorrect,ua,0,0.0,incorrect,shiva,0,0.18,incorrect,tsy,0,0.0,incorrect,mr. ingle,0,0.56,incorrect,mr. briggs,0,0.53,incorrect,ada,0,0.0,incorrect,ada,0,0.0,incorrect,mr. hyde,0,0.4,incorrect,phuc dien,0,0.33,incorrect,elis,0,0.2,incorrect,querida,0,0.31,incorrect,mr. briggs,0,0.53,incorrect,ada,0,0.0,incorrect,phuc dien,0,0.33,incorrect,querida,0,0.31,incorrect
"['nugen', 'daniel nugent', 'daniel nugen', 'nugent', 'daniel']",mr. brown,0,0.19,incorrect,ati,0,0.44,incorrect,dr. seuss,0,0.29,incorrect,elizabeth,0,0.36,incorrect,tamatoa,0,0.2,incorrect,parau,0,0.24,incorrect,maya,0,0.2,incorrect,dr. rajendra prasad,0,0.26,incorrect,andriamasinavalona,0,0.33,incorrect,marina,0,0.33,incorrect,keabetswe,0,0.29,incorrect,ati,0,0.44,incorrect,elizabeth,0,0.36,incorrect,parau,0,0.24,incorrect,dr. rajendra prasad,0,0.26,incorrect,marina,0,0.33,incorrect,john,0,0.22,incorrect,clerval,0,0.31,incorrect,ali,0,0.44,incorrect,ogretmen,0,0.46,incorrect,doctor,0,0.21,incorrect,phong,0,0.4,incorrect,don,0,0.44,incorrect,maria,0,0.36,incorrect,clerval,0,0.31,incorrect,ogretmen,0,0.46,incorrect,phong,0,0.4,incorrect,maria,0,0.36,incorrect
['daniel'],oliver,0,0.33,incorrect,oliver,0,0.33,incorrect,matlho,0,0.33,incorrect,matlho,0,0.33,incorrect,teuheu,0,0.17,incorrect,taparahi,0,0.29,incorrect,raannii paattliputraa,0,0.3,incorrect,devil,0,0.55,incorrect,mpamono,0,0.31,incorrect,apetrako,0,0.29,incorrect,matlhwabano,0,0.24,incorrect,oliver,0,0.33,incorrect,matlho,0,0.33,incorrect,taparahi,0,0.29,incorrect,devil,0,0.55,incorrect,apetrako,0,0.29,incorrect,eliza,0,0.36,incorrect,death,0,0.36,incorrect,edgar,0,0.36,incorrect,ellerim,0,0.31,incorrect,theresa,0,0.15,incorrect,thanh,0,0.36,incorrect,maria,0,0.36,incorrect,judas,0,0.36,incorrect,death,0,0.36,incorrect,ellerim,0,0.31,incorrect,thanh,0,0.36,incorrect,judas,0,0.36,incorrect
"['mr kirwin', 'señor', 'señor kirwin', 'kirwin', 'mr']",oliver,0,0.36,incorrect,oliver,0,0.36,incorrect,selebi,0,0.36,incorrect,modupi,0,0.27,incorrect,telemata,0,0.2,incorrect,eita,0,0.25,incorrect,chhal,0,0.0,incorrect,raam,0,0.33,incorrect,thomas,0,0.25,incorrect,henjana,0,0.33,incorrect,modupi,0,0.27,incorrect,oliver,0,0.36,incorrect,modupi,0,0.27,incorrect,eita,0,0.25,incorrect,raam,0,0.33,incorrect,henjana,0,0.33,incorrect,john,0,0.25,incorrect,he,0,0.29,incorrect,babaniz,0,0.21,incorrect,yakov,0,0.2,incorrect,tom,0,0.4,incorrect,phoebe,0,0.18,incorrect,don,0,0.27,incorrect,juan,0,0.22,incorrect,he,0,0.29,incorrect,yakov,0,0.2,incorrect,phoebe,0,0.18,incorrect,juan,0,0.22,incorrect
"['mr kirwin', 'kirwin', 'mr']",john,0,0.2,incorrect,john,0,0.2,incorrect,senwake,0,0.15,incorrect,mmamoratwa,0,0.33,incorrect,orkney islands,0,0.35,incorrect,orkney,0,0.4,incorrect,dillii drbaar skvaayr,0,0.27,incorrect,bandhua mukti morcha,0,0.28,incorrect,orkney islands,0,0.35,incorrect,orkney,0,0.4,incorrect,lekhotla,0,0.14,incorrect,john,0,0.2,incorrect,mmamoratwa,0,0.33,incorrect,orkney,0,0.4,incorrect,bandhua mukti morcha,0,0.28,incorrect,orkney,0,0.4,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect,orkney,0,0.4,incorrect,orkney,0,0.4,incorrect,archibald,0,0.27,incorrect,orkney,0,0.4,incorrect,juan lafinur,0,0.29,incorrect,el orcadas,0,0.21,incorrect,john,0,0.2,incorrect,orkney,0,0.4,incorrect,orkney,0,0.4,incorrect,el orcadas,0,0.21,incorrect
"['clerva', 'clerval']",isaac,0,0.18,incorrect,edward,0,0.33,incorrect,dr. victor frankenstein,0,0.21,incorrect,ingolstadt,0,0.25,incorrect,dr. victor frankenstein,0,0.21,incorrect,ingolstadt,0,0.25,incorrect,devil,0,0.5,incorrect,devil,0,0.5,incorrect,frankenstein,0,0.22,incorrect,voapoizina tsy taitra,0,0.15,incorrect,victor frankenstein,0,0.24,incorrect,edward,0,0.33,incorrect,ingolstadt,0,0.25,incorrect,ingolstadt,0,0.25,incorrect,devil,0,0.5,incorrect,voapoizina tsy taitra,0,0.15,incorrect,frankenstein,0,0.22,incorrect,frankenstein,0,0.22,incorrect,dracula,0,0.46,incorrect,victor frankenstein,0,0.24,incorrect,victor frankenstein,0,0.24,incorrect,cornelius,0,0.38,incorrect,victor frankenstein,0,0.24,incorrect,frankenstein,0,0.22,incorrect,frankenstein,0,0.22,incorrect,victor frankenstein,0,0.24,incorrect,cornelius,0,0.38,incorrect,frankenstein,0,0.22,incorrect
"['mr kirwin', 'señor', 'señor kirwin', 'kirwin', 'mr']",oliver,0,0.36,incorrect,john,0,0.25,incorrect,mme,0,0.4,incorrect,se kgololesego,0,0.32,incorrect,te taata haapa'o,0,0.19,incorrect,tera,0,0.44,incorrect,john,0,0.25,incorrect,prithviraj chauhan,0,0.3,incorrect,hisy,0,0.22,incorrect,indrisy,0,0.46,incorrect,haeba,0,0.2,incorrect,john,0,0.25,incorrect,se kgololesego,0,0.32,incorrect,tera,0,0.44,incorrect,prithviraj chauhan,0,0.3,incorrect,indrisy,0,0.46,incorrect,edgar,0,0.4,incorrect,edmund,0,0.36,incorrect,heyhat,0,0.18,incorrect,madem,0,0.29,incorrect,dimmesdale,0,0.27,incorrect,nguyen du,0,0.29,incorrect,don rafael,0,0.27,incorrect,don pedro,0,0.29,incorrect,edmund,0,0.36,incorrect,madem,0,0.29,incorrect,nguyen du,0,0.29,incorrect,don pedro,0,0.29,incorrect
"['mr kirwin', 'kirwin', 'mr']",thomas,0,0.25,incorrect,oliver,0,0.33,incorrect,segopotso,0,0.0,incorrect,leabua,0,0.0,incorrect,te atua,0,0.12,incorrect,tea,0,0.0,incorrect,mangesh,0,0.25,incorrect,prithvi,0,0.38,incorrect,valentina,0,0.27,incorrect,tsy,0,0.0,incorrect,le ntate eona,0,0.18,incorrect,oliver,0,0.33,incorrect,leabua,0,0.0,incorrect,tea,0,0.0,incorrect,prithvi,0,0.38,incorrect,tsy,0,0.0,incorrect,elizabeth,0,0.13,incorrect,edward,0,0.25,incorrect,iblis,0,0.36,incorrect,ali,0,0.22,incorrect,tom,0,0.4,incorrect,thuyen nhan,0,0.2,incorrect,mi prima,0,0.47,incorrect,padre,0,0.29,incorrect,edward,0,0.25,incorrect,ali,0,0.22,incorrect,thuyen nhan,0,0.2,incorrect,padre,0,0.29,incorrect
"['henr', 'henry']",ayo,0,0.25,incorrect,omowumi,0,0.0,incorrect,matlhong,0,0.33,incorrect,go tsebe,0,0.17,incorrect,tamatoa,0,0.0,incorrect,ua,0,0.0,incorrect,prudence,0,0.33,incorrect,dillii,0,0.0,incorrect,namirapiratra,0,0.24,incorrect,namirapiratra,0,0.24,incorrect,joseph,0,0.2,incorrect,omowumi,0,0.0,incorrect,go tsebe,0,0.17,incorrect,ua,0,0.0,incorrect,dillii,0,0.0,incorrect,namirapiratra,0,0.24,incorrect,emma,0,0.25,incorrect,polly,0,0.2,incorrect,elizabeth,0,0.15,incorrect,ali,0,0.0,incorrect,edmund,0,0.4,incorrect,thit,0,0.25,incorrect,edgar,0,0.44,incorrect,marina,0,0.2,incorrect,polly,0,0.2,incorrect,ali,0,0.0,incorrect,thit,0,0.25,incorrect,marina,0,0.2,incorrect
['elizabeth'],ecstasy,0,0.25,incorrect,ecstasy,0,0.25,incorrect,inspector gadget,0,0.32,incorrect,devil,0,0.29,incorrect,te pohe,0,0.25,incorrect,te faaru'e,0,0.32,incorrect,gngaa,0,0.14,incorrect,shaitan,0,0.25,incorrect,prokofy,0,0.0,incorrect,devoly,0,0.27,incorrect,ke,0,0.18,incorrect,ecstasy,0,0.25,incorrect,devil,0,0.29,incorrect,te faaru'e,0,0.32,incorrect,shaitan,0,0.25,incorrect,devoly,0,0.27,incorrect,frankenstein,0,0.29,incorrect,edmund,0,0.13,incorrect,rebecca,0,0.38,incorrect,halil,0,0.29,incorrect,phoebe,0,0.4,incorrect,phut,0,0.15,incorrect,don giovanni,0,0.19,incorrect,lucifer,0,0.38,incorrect,edmund,0,0.13,incorrect,halil,0,0.29,incorrect,phut,0,0.15,incorrect,lucifer,0,0.38,incorrect
"['elizabeth', 'eliz']",ope abiodun,0,0.3,incorrect,ope,0,0.29,incorrect,modiri,0,0.2,incorrect,lebohang,0,0.35,incorrect,tamatoa,0,0.25,incorrect,tamatoa,0,0.25,incorrect,john,0,0.15,incorrect,prithviraj,0,0.32,incorrect,joseph,0,0.27,incorrect,avy,0,0.17,incorrect,joale,0,0.29,incorrect,ope,0,0.29,incorrect,lebohang,0,0.35,incorrect,tamatoa,0,0.25,incorrect,prithviraj,0,0.32,incorrect,avy,0,0.17,incorrect,edgar,0,0.29,incorrect,edmund,0,0.2,incorrect,edgar allan poe,0,0.33,incorrect,halil,0,0.44,incorrect,phan,0,0.15,incorrect,tran quoc tuan,0,0.17,incorrect,edgar allan poe,0,0.33,incorrect,aurora,0,0.13,incorrect,edmund,0,0.2,incorrect,halil,0,0.44,incorrect,tran quoc tuan,0,0.17,incorrect,aurora,0,0.13,incorrect
['elizabeth'],susan,0,0.14,incorrect,olutoju,0,0.25,incorrect,modumo,0,0.0,incorrect,dinyaga,0,0.25,incorrect,teremoana,0,0.22,incorrect,tera,0,0.31,incorrect,prithvi,0,0.38,incorrect,bhin,0,0.31,incorrect,ary,0,0.17,incorrect,ho,0,0.18,incorrect,lilemo,0,0.4,incorrect,olutoju,0,0.25,incorrect,dinyaga,0,0.25,incorrect,tera,0,0.31,incorrect,bhin,0,0.31,incorrect,ho,0,0.18,incorrect,edith,0,0.57,incorrect,edith,0,0.57,incorrect,adam,0,0.15,incorrect,umit,0,0.31,incorrect,emily,0,0.29,incorrect,tuy long,0,0.12,incorrect,isabel,0,0.53,incorrect,maria,0,0.29,incorrect,edith,0,0.57,incorrect,umit,0,0.31,incorrect,tuy long,0,0.12,incorrect,maria,0,0.29,incorrect
['elizabeth'],england,0,0.38,incorrect,edward,0,0.27,incorrect,selelo,0,0.4,incorrect,re,0,0.18,incorrect,tuvalu,0,0.13,incorrect,te aparima,0,0.32,incorrect,jamestown,0,0.33,incorrect,james,0,0.29,incorrect,queen,0,0.29,incorrect,nanomboka,0,0.22,incorrect,hobane,0,0.27,incorrect,edward,0,0.27,incorrect,re,0,0.18,incorrect,te aparima,0,0.32,incorrect,james,0,0.29,incorrect,nanomboka,0,0.22,incorrect,frank,0,0.14,incorrect,christopher,0,0.3,incorrect,britanya,0,0.24,incorrect,sevinc,0,0.27,incorrect,tom,0,0.17,incorrect,bac dau,0,0.12,incorrect,la brujula,0,0.32,incorrect,inglaterra,0,0.32,incorrect,christopher,0,0.3,incorrect,sevinc,0,0.27,incorrect,bac dau,0,0.12,incorrect,inglaterra,0,0.32,incorrect
"['margaret', 'margare']",oliver,0,0.15,incorrect,oliver,0,0.15,incorrect,jaanong,0,0.29,incorrect,jaanong ka,0,0.35,incorrect,tamatoa,0,0.43,incorrect,na,0,0.22,incorrect,charlton,0,0.38,incorrect,charlemagne,0,0.44,incorrect,valentina,0,0.35,incorrect,valifatinao,0,0.32,incorrect,ke,0,0.22,incorrect,oliver,0,0.15,incorrect,jaanong ka,0,0.35,incorrect,na,0,0.22,incorrect,charlemagne,0,0.44,incorrect,valifatinao,0,0.32,incorrect,clerval,0,0.29,incorrect,pizarro,0,0.43,incorrect,adnan,0,0.33,incorrect,victor,0,0.15,incorrect,thuy,0,0.17,incorrect,thierry,0,0.29,incorrect,juan,0,0.18,incorrect,don quijote,0,0.11,incorrect,pizarro,0,0.43,incorrect,victor,0,0.15,incorrect,thierry,0,0.29,incorrect,don quijote,0,0.11,incorrect
"['margaret', 'margare']",charles,0,0.43,incorrect,imotara-eni-nikan,0,0.42,incorrect,phukubje,0,0.13,incorrect,phukubje,0,0.13,incorrect,tarquin,0,0.29,incorrect,te aue,0,0.31,incorrect,john,0,0.0,incorrect,aadity raam mll,0,0.27,incorrect,valentina,0,0.35,incorrect,namboarina,0,0.47,incorrect,boithati,0,0.25,incorrect,imotara-eni-nikan,0,0.42,incorrect,phukubje,0,0.13,incorrect,te aue,0,0.31,incorrect,aadity raam mll,0,0.27,incorrect,namboarina,0,0.47,incorrect,edmund,0,0.15,incorrect,arthur,0,0.46,incorrect,ali,0,0.2,incorrect,cesare,0,0.46,incorrect,thuyen nien,0,0.11,incorrect,tim,0,0.2,incorrect,don giovanni,0,0.21,incorrect,el senor,0,0.13,incorrect,arthur,0,0.46,incorrect,cesare,0,0.46,incorrect,tim,0,0.2,incorrect,el senor,0,0.13,incorrect
