Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['margo'],karen's,0,0.33,incorrect,[mask]'s,0,0.31,incorrect,turkiye,0,0.17,incorrect,kendimi,0,0.17,incorrect,co,0,0.29,incorrect,hoang sam,0,0.29,incorrect,el,0,0.0,incorrect,necesito,0,0.15,incorrect,[mask]'s,0,0.31,incorrect,kendimi,0,0.17,incorrect,hoang sam,0,0.29,incorrect,necesito,0,0.15,incorrect
"['margo—', 'margo']",graduation,0,0.27,incorrect,graduation,0,0.27,incorrect,babam,0,0.2,incorrect,babam,0,0.2,incorrect,bac ninh,0,0.15,incorrect,me,0,0.29,incorrect,espana,0,0.18,incorrect,juan,0,0.22,incorrect,graduation,0,0.27,incorrect,babam,0,0.2,incorrect,me,0,0.29,incorrect,juan,0,0.22,incorrect
['margo'],her,0,0.25,incorrect,you,0,0.25,incorrect,hayat,0,0.2,incorrect,termin,0,0.18,incorrect,nguoi do,0,0.31,incorrect,nguyen,0,0.18,incorrect,tu,0,0.0,incorrect,arrancar,0,0.31,incorrect,you,0,0.25,incorrect,termin,0,0.18,incorrect,nguyen,0,0.18,incorrect,arrancar,0,0.31,incorrect
['lacey'],gofast,0,0.18,incorrect,god,0,0.0,incorrect,gofast,0,0.18,incorrect,gofast,0,0.18,incorrect,chua,0,0.22,incorrect,gofast,0,0.18,incorrect,barrita energetica,0,0.17,incorrect,barrita,0,0.17,incorrect,god,0,0.0,incorrect,gofast,0,0.18,incorrect,gofast,0,0.18,incorrect,barrita,0,0.17,incorrect
['margo'],girlfriend,0,0.13,incorrect,john,0,0.22,incorrect,kadin,0,0.2,incorrect,kardes,0,0.36,incorrect,toi,0,0.25,incorrect,ong,0,0.25,incorrect,coche,0,0.2,incorrect,juan,0,0.22,incorrect,john,0,0.22,incorrect,kardes,0,0.36,incorrect,ong,0,0.25,incorrect,juan,0,0.22,incorrect
['margo'],friend,0,0.18,incorrect,john,0,0.22,incorrect,kardes,0,0.36,incorrect,o,0,0.33,incorrect,[mask],0,0.36,incorrect,va,0,0.29,incorrect,maria,0,0.6,incorrect,juan,0,0.22,incorrect,john,0,0.22,incorrect,o,0,0.33,incorrect,va,0,0.29,incorrect,juan,0,0.22,incorrect
['margo'],you,0,0.25,incorrect,john,0,0.22,incorrect,ece,0,0.0,incorrect,yasar,0,0.4,incorrect,"ngoai tru to da khong la to, [ngoai tru] a, vi to tuong cau da chet. trong khoang thoi gian lau nhat. nen to da phai lam tat ca nhung chuyen",0,0.06,incorrect,tran,0,0.22,incorrect,maria,0,0.6,incorrect,yo,0,0.29,incorrect,john,0,0.22,incorrect,yasar,0,0.4,incorrect,tran,0,0.22,incorrect,yo,0,0.29,incorrect
['margo'],girl,0,0.22,incorrect,you,0,0.25,incorrect,oglunu,0,0.18,incorrect,sovalye,0,0.17,incorrect,ton,0,0.25,incorrect,cau,0,0.25,incorrect,maria,0,0.6,incorrect,juan,0,0.22,incorrect,you,0,0.25,incorrect,sovalye,0,0.17,incorrect,cau,0,0.25,incorrect,juan,0,0.22,incorrect
['margo'],mom,0,0.5,incorrect,mom,0,0.5,incorrect,annem,0,0.2,incorrect,annem,0,0.2,incorrect,toi,0,0.25,incorrect,toi,0,0.25,incorrect,maria,0,0.6,incorrect,juan,0,0.22,incorrect,mom,0,0.5,incorrect,annem,0,0.2,incorrect,toi,0,0.25,incorrect,juan,0,0.22,incorrect
['lacey'],nobody,0,0.18,incorrect,john,0,0.0,incorrect,duyarsiz,0,0.15,incorrect,kimse,0,0.2,incorrect,nguoi,0,0.0,incorrect,va,0,0.29,incorrect,tu,0,0.0,incorrect,la y,0,0.67,incorrect,john,0,0.0,incorrect,kimse,0,0.2,incorrect,va,0,0.29,incorrect,la y,0,0.67,incorrect
"['marg', 'margo']",sarah,0,0.44,incorrect,edge,0,0.25,incorrect,babam,0,0.22,incorrect,toprak,0,0.2,incorrect,co,0,0.29,incorrect,toi,0,0.25,incorrect,ella,0,0.25,incorrect,orlando,0,0.33,incorrect,edge,0,0.25,incorrect,toprak,0,0.2,incorrect,toi,0,0.25,incorrect,orlando,0,0.33,incorrect
['margo'],she,0,0.0,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,ella,0,0.22,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect,agloe,0,0.6,incorrect
