Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['cora'],hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,john,0,0.25,incorrect,gaone,0,0.22,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,offred,0,0.4,incorrect,hester,0,0.2,incorrect,serena,0,0.4,incorrect,hester,0,0.2,incorrect,serena,0,0.4,incorrect,hester,0,0.2,incorrect,serena,0,0.4,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,gaone,0,0.22,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect
['cora'],offred,0,0.4,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,mary,0,0.25,incorrect,lesire,0,0.2,incorrect,lesire,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,rita,0,0.5,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hakan,0,0.22,incorrect,rita,0,0.5,incorrect,hester,0,0.2,incorrect,rita,0,0.5,incorrect,hester,0,0.2,incorrect,rita,0,0.5,incorrect,tro,0,0.29,incorrect,rita,0,0.5,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,mary,0,0.25,incorrect,lesire,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hakan,0,0.22,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,tro,0,0.29,incorrect,hester,0,0.2,incorrect
['cora'],hester,0,0.2,incorrect,john,0,0.25,incorrect,hester,0,0.2,incorrect,john,0,0.25,incorrect,hester,0,0.2,incorrect,mary,0,0.25,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,ravi,0,0.5,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,grace,0,0.44,incorrect,mary,0,0.25,incorrect,rita,0,0.5,incorrect,ahmet,0,0.22,incorrect,hester,0,0.2,incorrect,lan,0,0.29,incorrect,maria,0,0.44,incorrect,hector,0,0.6,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect,mary,0,0.25,incorrect,hester,0,0.2,incorrect,ravi,0,0.5,incorrect,hester,0,0.2,incorrect,mary,0,0.25,incorrect,ahmet,0,0.22,incorrect,lan,0,0.29,incorrect,hector,0,0.6,incorrect
"['janine', 'janin']",hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,john,0,0.44,incorrect,keitumetse,0,0.25,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,tera,0,0.22,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,janine,1,1.0,correct,testifying,0,0.27,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,cao,0,0.25,incorrect,janine,1,1.0,correct,maria,0,0.4,incorrect,hester,0,0.17,incorrect,john,0,0.44,incorrect,hester,0,0.17,incorrect,tera,0,0.22,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,testifying,0,0.27,incorrect,hester,0,0.17,incorrect,cao,0,0.25,incorrect,maria,0,0.4,incorrect
['dolores'],hester,0,0.31,incorrect,mary,0,0.18,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,jana,0,0.0,incorrect,mmangwane,0,0.12,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,mary,0,0.18,incorrect,mausi,0,0.17,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,janine,0,0.15,incorrect,hester,0,0.31,incorrect,janine,0,0.15,incorrect,hayley,0,0.31,incorrect,co,0,0.22,incorrect,lan,0,0.2,incorrect,janine,0,0.15,incorrect,tias,0,0.18,incorrect,mary,0,0.18,incorrect,hester,0,0.31,incorrect,mmangwane,0,0.12,incorrect,hester,0,0.31,incorrect,mausi,0,0.17,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hayley,0,0.31,incorrect,lan,0,0.2,incorrect,tias,0,0.18,incorrect
['luke'],hester,0,0.2,incorrect,thomas,0,0.0,incorrect,hester,0,0.2,incorrect,felix,0,0.22,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hina,0,0.0,incorrect,hester,0,0.2,incorrect,tom,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,john,0,0.0,incorrect,whiskers,0,0.33,incorrect,hester,0,0.2,incorrect,minou,0,0.22,incorrect,huy,0,0.29,incorrect,tom,0,0.0,incorrect,juan,0,0.25,incorrect,felix,0,0.22,incorrect,thomas,0,0.0,incorrect,felix,0,0.22,incorrect,hester,0,0.2,incorrect,hina,0,0.0,incorrect,tom,0,0.0,incorrect,hester,0,0.2,incorrect,whiskers,0,0.33,incorrect,minou,0,0.22,incorrect,tom,0,0.0,incorrect,felix,0,0.22,incorrect
"['serena joy', 'serena', 'serana joy', 'joy', 'serana']",dorian,0,0.5,incorrect,cupid,0,0.0,incorrect,cupid,0,0.0,incorrect,cupid,0,0.0,incorrect,dorian,0,0.5,incorrect,keletso,0,0.35,incorrect,hester,0,0.5,incorrect,mantel,0,0.33,incorrect,cupid,0,0.0,incorrect,china,0,0.36,incorrect,hester,0,0.5,incorrect,emily,0,0.27,incorrect,serena,1,1.0,correct,cupid,0,0.0,incorrect,dorian,0,0.5,incorrect,eros,0,0.43,incorrect,dorian,0,0.5,incorrect,hester,0,0.5,incorrect,dorian,0,0.5,incorrect,venus,0,0.36,incorrect,cupid,0,0.0,incorrect,cupid,0,0.0,incorrect,keletso,0,0.35,incorrect,mantel,0,0.33,incorrect,china,0,0.36,incorrect,emily,0,0.27,incorrect,cupid,0,0.0,incorrect,eros,0,0.43,incorrect,hester,0,0.5,incorrect,venus,0,0.36,incorrect
['nick'],hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,boya,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hiro,0,0.25,incorrect,hester,0,0.0,incorrect,ramesh,0,0.0,incorrect,hester,0,0.0,incorrect,james,0,0.0,incorrect,john,0,0.25,incorrect,adam,0,0.0,incorrect,hester,0,0.0,incorrect,ayse,0,0.0,incorrect,huy,0,0.0,incorrect,huy,0,0.0,incorrect,juan,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,boya,0,0.0,incorrect,hester,0,0.0,incorrect,hiro,0,0.25,incorrect,ramesh,0,0.0,incorrect,james,0,0.0,incorrect,adam,0,0.0,incorrect,ayse,0,0.0,incorrect,huy,0,0.0,incorrect,hester,0,0.0,incorrect
['nick'],hester,0,0.0,incorrect,john,0,0.25,incorrect,hester,0,0.0,incorrect,yara,0,0.0,incorrect,hester,0,0.0,incorrect,wait,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ravi,0,0.25,incorrect,hester,0,0.0,incorrect,stale,0,0.0,incorrect,luke,0,0.25,incorrect,heathcliff,0,0.14,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ha,0,0.0,incorrect,ha,0,0.0,incorrect,humberto,0,0.0,incorrect,nadie,0,0.44,incorrect,john,0,0.25,incorrect,yara,0,0.0,incorrect,wait,0,0.25,incorrect,hester,0,0.0,incorrect,ravi,0,0.25,incorrect,stale,0,0.0,incorrect,heathcliff,0,0.14,incorrect,hester,0,0.0,incorrect,ha,0,0.0,incorrect,nadie,0,0.44,incorrect
['serena'],hester,0,0.5,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,sang bae,0,0.43,incorrect,come,0,0.2,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,john,0,0.2,incorrect,montreal,0,0.43,incorrect,hester,0,0.5,incorrect,montreal,0,0.43,incorrect,hester,0,0.5,incorrect,montreal,0,0.43,incorrect,hester,0,0.5,incorrect,montreal,0,0.43,incorrect,hester,0,0.5,incorrect,montreal,0,0.43,incorrect,lenina,0,0.5,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,come,0,0.2,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect,montreal,0,0.43,incorrect
['serena'],hester,0,0.5,incorrect,mary,0,0.2,incorrect,hester,0,0.5,incorrect,moses,0,0.36,incorrect,hester,0,0.5,incorrect,deep,0,0.4,incorrect,hester,0,0.5,incorrect,ceremony,0,0.57,incorrect,hester,0,0.5,incorrect,priya,0,0.36,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,fred,0,0.4,incorrect,hester,0,0.5,incorrect,serena,1,1.0,correct,mehmet,0,0.33,incorrect,ngoc,0,0.2,incorrect,hester,0,0.5,incorrect,fred,0,0.4,incorrect,esmeralda,0,0.53,incorrect,mary,0,0.2,incorrect,moses,0,0.36,incorrect,deep,0,0.4,incorrect,ceremony,0,0.57,incorrect,priya,0,0.36,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,mehmet,0,0.33,incorrect,hester,0,0.5,incorrect,esmeralda,0,0.53,incorrect
['luke'],john,0,0.0,incorrect,reuben,0,0.4,incorrect,james,0,0.22,incorrect,michael,0,0.18,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.2,incorrect,james,0,0.22,incorrect,officer,0,0.18,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,james,0,0.22,incorrect,luke,1,1.0,correct,checkpoint,0,0.14,incorrect,luke,1,1.0,correct,hector,0,0.2,incorrect,huy,0,0.29,incorrect,ha,0,0.0,incorrect,juan,0,0.25,incorrect,gaspar,0,0.0,incorrect,reuben,0,0.4,incorrect,michael,0,0.18,incorrect,john,0,0.0,incorrect,james,0,0.22,incorrect,john,0,0.0,incorrect,james,0,0.22,incorrect,checkpoint,0,0.14,incorrect,hector,0,0.2,incorrect,ha,0,0.0,incorrect,gaspar,0,0.0,incorrect
"['serena joy', 'joy', 'serena']",hester,0,0.5,incorrect,adam,0,0.2,incorrect,hester,0,0.5,incorrect,david,0,0.18,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ramesh,0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,offred,0,0.33,incorrect,her,0,0.44,incorrect,anna,0,0.4,incorrect,adam,0,0.2,incorrect,ba,0,0.25,incorrect,lan,0,0.22,incorrect,clara,0,0.36,incorrect,ella,0,0.4,incorrect,adam,0,0.2,incorrect,david,0,0.18,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ramesh,0,0.33,incorrect,hester,0,0.5,incorrect,her,0,0.44,incorrect,adam,0,0.2,incorrect,lan,0,0.22,incorrect,ella,0,0.4,incorrect
['luke'],hester,0,0.2,incorrect,hester,0,0.2,incorrect,mary,0,0.0,incorrect,michael,0,0.18,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,salomona,0,0.17,incorrect,salomon,0,0.18,incorrect,luke,1,1.0,correct,emily,0,0.22,incorrect,adam,0,0.0,incorrect,hester,0,0.2,incorrect,huy,0,0.29,incorrect,troi,0,0.0,incorrect,hugo,0,0.25,incorrect,isabel,0,0.2,incorrect,hester,0,0.2,incorrect,michael,0,0.18,incorrect,john,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,salomon,0,0.18,incorrect,emily,0,0.22,incorrect,hester,0,0.2,incorrect,troi,0,0.0,incorrect,isabel,0,0.2,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",hester,0,0.36,incorrect,hester,0,0.36,incorrect,john,0,0.25,incorrect,mapu,0,0.5,incorrect,john,0,0.25,incorrect,khaki,0,0.29,incorrect,hester,0,0.36,incorrect,hiro,0,0.29,incorrect,hester,0,0.36,incorrect,newton,0,0.4,incorrect,hester,0,0.36,incorrect,james,0,0.25,incorrect,offred,0,0.18,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,newton,0,0.4,incorrect,lydia,1,1.0,correct,di,0,0.57,incorrect,margaret,0,0.33,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,mapu,0,0.5,incorrect,khaki,0,0.29,incorrect,hiro,0,0.29,incorrect,newton,0,0.4,incorrect,james,0,0.25,incorrect,hester,0,0.36,incorrect,newton,0,0.4,incorrect,di,0,0.57,incorrect,hester,0,0.36,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",hester,0,0.36,incorrect,peter,0,0.4,incorrect,hester,0,0.36,incorrect,moses,0,0.2,incorrect,hester,0,0.36,incorrect,herbert,0,0.33,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,john,0,0.25,incorrect,jonathan,0,0.36,incorrect,hannah,0,0.4,incorrect,aunt lydia,1,1.0,correct,emily,0,0.43,incorrect,marlowe,0,0.25,incorrect,jonathan,0,0.36,incorrect,ha,0,0.4,incorrect,hester,0,0.36,incorrect,lydia,1,1.0,correct,suarez,0,0.36,incorrect,peter,0,0.4,incorrect,moses,0,0.2,incorrect,herbert,0,0.33,incorrect,hester,0,0.36,incorrect,john,0,0.25,incorrect,hannah,0,0.4,incorrect,emily,0,0.43,incorrect,jonathan,0,0.36,incorrect,hester,0,0.36,incorrect,suarez,0,0.36,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",mandela,0,0.47,incorrect,john,0,0.25,incorrect,moses,0,0.2,incorrect,john,0,0.25,incorrect,hester,0,0.36,incorrect,john,0,0.25,incorrect,moses,0,0.2,incorrect,hester,0,0.36,incorrect,gandhi,0,0.5,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,andraikiny,0,0.4,incorrect,gilead,0,0.44,incorrect,jesus,0,0.22,incorrect,mustafa,0,0.4,incorrect,adam,0,0.46,incorrect,thanh,0,0.5,incorrect,ho,0,0.0,incorrect,clara,0,0.4,incorrect,ellas,0,0.4,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,andraikiny,0,0.4,incorrect,jesus,0,0.22,incorrect,adam,0,0.46,incorrect,ho,0,0.0,incorrect,ellas,0,0.4,incorrect
"['tricia', 'trici', 'tricia foreman', 'foreman', 'cô', 'cô trici']",mary,0,0.36,incorrect,mary,0,0.36,incorrect,hannah,0,0.31,incorrect,primipara,0,0.53,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,tera,0,0.6,incorrect,mary,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,mary,0,0.36,incorrect,jocasta,0,0.31,incorrect,primipara,0,0.53,incorrect,ayse,0,0.22,incorrect,hester,0,0.36,incorrect,ha,0,0.25,incorrect,hung,0,0.18,incorrect,clara,0,0.42,incorrect,hester,0,0.36,incorrect,mary,0,0.36,incorrect,primipara,0,0.53,incorrect,hester,0,0.36,incorrect,tera,0,0.6,incorrect,hester,0,0.36,incorrect,mary,0,0.36,incorrect,primipara,0,0.53,incorrect,hester,0,0.36,incorrect,hung,0,0.18,incorrect,hester,0,0.36,incorrect
['luke'],hester,0,0.2,incorrect,john,0,0.0,incorrect,hester,0,0.2,incorrect,john,0,0.0,incorrect,mmamotia,0,0.0,incorrect,mmamotia,0,0.0,incorrect,hester,0,0.2,incorrect,noah,0,0.0,incorrect,hester,0,0.2,incorrect,john,0,0.0,incorrect,hester,0,0.2,incorrect,emily,0,0.22,incorrect,luke,1,1.0,correct,hester,0,0.2,incorrect,margaret,0,0.17,incorrect,pasifik,0,0.18,incorrect,me,0,0.33,incorrect,ha,0,0.0,incorrect,ella,0,0.25,incorrect,hector,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,mmamotia,0,0.0,incorrect,noah,0,0.0,incorrect,john,0,0.0,incorrect,emily,0,0.22,incorrect,hester,0,0.2,incorrect,pasifik,0,0.18,incorrect,ha,0,0.0,incorrect,hector,0,0.2,incorrect
['luke'],hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,isaac,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.2,incorrect,tera,0,0.25,incorrect,hester,0,0.2,incorrect,radha,0,0.0,incorrect,hector,0,0.2,incorrect,michael,0,0.18,incorrect,john,0,0.0,incorrect,heath,0,0.22,incorrect,hector,0,0.2,incorrect,ahmet,0,0.22,incorrect,anna,0,0.0,incorrect,hung,0,0.25,incorrect,emma,0,0.25,incorrect,pablo,0,0.22,incorrect,hester,0,0.2,incorrect,isaac,0,0.0,incorrect,john,0,0.0,incorrect,tera,0,0.25,incorrect,radha,0,0.0,incorrect,michael,0,0.18,incorrect,heath,0,0.22,incorrect,ahmet,0,0.22,incorrect,hung,0,0.25,incorrect,pablo,0,0.22,incorrect
['janine'],hester,0,0.17,incorrect,emma,0,0.2,incorrect,hester,0,0.17,incorrect,michael,0,0.31,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hina,0,0.4,incorrect,hester,0,0.17,incorrect,ramesh,0,0.33,incorrect,hester,0,0.17,incorrect,ny,0,0.25,incorrect,mary,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,ali,0,0.44,incorrect,co gai,0,0.33,incorrect,lan,0,0.44,incorrect,maria,0,0.36,incorrect,pedro,0,0.18,incorrect,emma,0,0.2,incorrect,michael,0,0.31,incorrect,hester,0,0.17,incorrect,hina,0,0.4,incorrect,ramesh,0,0.33,incorrect,ny,0,0.25,incorrect,hester,0,0.17,incorrect,ali,0,0.44,incorrect,lan,0,0.44,incorrect,pedro,0,0.18,incorrect
['janine'],hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,john,0,0.4,incorrect,gadget,0,0.33,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hina,0,0.4,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,james,0,0.55,incorrect,janine,1,1.0,correct,hester,0,0.17,incorrect,janine,1,1.0,correct,othello,0,0.15,incorrect,janine,1,1.0,correct,trung,0,0.18,incorrect,june,0,0.6,incorrect,hector,0,0.17,incorrect,hester,0,0.17,incorrect,john,0,0.4,incorrect,hester,0,0.17,incorrect,hina,0,0.4,incorrect,hester,0,0.17,incorrect,james,0,0.55,incorrect,hester,0,0.17,incorrect,othello,0,0.15,incorrect,trung,0,0.18,incorrect,hector,0,0.17,incorrect
['janine'],mary,0,0.2,incorrect,husky,0,0.0,incorrect,hester,0,0.17,incorrect,husky,0,0.0,incorrect,mary,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,jade,0,0.6,incorrect,mary,0,0.2,incorrect,husky,0,0.0,incorrect,mary,0,0.2,incorrect,husky,0,0.0,incorrect,offred,0,0.17,incorrect,birthing,0,0.29,incorrect,offred,0,0.17,incorrect,gregor,0,0.17,incorrect,janine,1,1.0,correct,ha,0,0.25,incorrect,janine,1,1.0,correct,clara,0,0.18,incorrect,husky,0,0.0,incorrect,husky,0,0.0,incorrect,hester,0,0.17,incorrect,jade,0,0.6,incorrect,husky,0,0.0,incorrect,husky,0,0.0,incorrect,birthing,0,0.29,incorrect,gregor,0,0.17,incorrect,ha,0,0.25,incorrect,clara,0,0.18,incorrect
['moira'],hester,0,0.18,incorrect,mona,0,0.67,incorrect,hester,0,0.18,incorrect,olu,0,0.25,incorrect,gaborone,0,0.31,incorrect,seno,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,ramesh,0,0.36,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,pi,0,0.29,incorrect,john,0,0.22,incorrect,sehrazat,0,0.31,incorrect,orhan,0,0.6,incorrect,hester,0,0.18,incorrect,lan,0,0.25,incorrect,alicia,0,0.36,incorrect,alicia,0,0.36,incorrect,mona,0,0.67,incorrect,olu,0,0.25,incorrect,seno,0,0.22,incorrect,hester,0,0.18,incorrect,ramesh,0,0.36,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,orhan,0,0.6,incorrect,lan,0,0.25,incorrect,alicia,0,0.36,incorrect
['janine'],hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,tera,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,james,0,0.55,incorrect,mary,0,0.2,incorrect,hester,0,0.17,incorrect,dimmesdale,0,0.25,incorrect,mehmet,0,0.17,incorrect,hester,0,0.17,incorrect,di,0,0.25,incorrect,maria,0,0.36,incorrect,pedro,0,0.18,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,tera,0,0.2,incorrect,hester,0,0.17,incorrect,james,0,0.55,incorrect,hester,0,0.17,incorrect,mehmet,0,0.17,incorrect,di,0,0.25,incorrect,pedro,0,0.18,incorrect
['janine'],hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,mary,0,0.2,incorrect,john,0,0.4,incorrect,hester,0,0.17,incorrect,noah,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,mary,0,0.2,incorrect,hester,0,0.17,incorrect,mehmet,0,0.17,incorrect,adam,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,ana,0,0.44,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,john,0,0.4,incorrect,noah,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,adam,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect
['moira'],hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,olu,0,0.25,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,ramesh,0,0.36,incorrect,houdini,0,0.33,incorrect,james,0,0.2,incorrect,sheila,0,0.36,incorrect,hester,0,0.18,incorrect,andy,0,0.22,incorrect,victor,0,0.36,incorrect,hester,0,0.18,incorrect,hung,0,0.0,incorrect,sophia,0,0.55,incorrect,hugo,0,0.22,incorrect,hester,0,0.18,incorrect,olu,0,0.25,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,ramesh,0,0.36,incorrect,james,0,0.2,incorrect,hester,0,0.18,incorrect,victor,0,0.36,incorrect,hung,0,0.0,incorrect,hugo,0,0.22,incorrect
['moira'],hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,mary,0,0.44,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,radha,0,0.4,incorrect,anna,0,0.22,incorrect,andrianina,0,0.27,incorrect,sheila,0,0.36,incorrect,anna,0,0.22,incorrect,jane,0,0.22,incorrect,louise,0,0.36,incorrect,julia,0,0.4,incorrect,gio,0,0.25,incorrect,antigona,0,0.31,incorrect,isabel,0,0.36,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,radha,0,0.4,incorrect,andrianina,0,0.27,incorrect,anna,0,0.22,incorrect,louise,0,0.36,incorrect,gio,0,0.25,incorrect,isabel,0,0.36,incorrect
