Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['van helsin', 'van helsing', 'helsin', 'van', 'helsing']",garlic,0,0.38,incorrect,garlic,0,0.38,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,ua,0,0.4,incorrect,lhsun,0,0.55,incorrect,shakespeare,0,0.35,incorrect,charles darwin,0,0.5,incorrect,madagascar,0,0.2,incorrect,van helsing,1,1.0,correct,lucy,0,0.2,incorrect,van helsing,1,1.0,correct,emily,0,0.36,incorrect,van helsing,1,1.0,correct,ngoc,0,0.36,incorrect,van helsing,1,1.0,correct,spain,0,0.55,incorrect,garlic,0,0.38,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,ua,0,0.4,incorrect,shakespeare,0,0.35,incorrect,madagascar,0,0.2,incorrect,lucy,0,0.2,incorrect,emily,0,0.36,incorrect,ngoc,0,0.36,incorrect,spain,0,0.55,incorrect
['lucy'],esita,0,0.0,incorrect,esita,0,0.0,incorrect,abraham lincoln,0,0.21,incorrect,jesus,0,0.22,incorrect,phitlho,0,0.18,incorrect,phitlho,0,0.18,incorrect,temoe,0,0.0,incorrect,faanahohia,0,0.0,incorrect,emily,0,0.44,incorrect,undertaker,0,0.14,incorrect,antananarivo,0,0.0,incorrect,ranavalona,0,0.14,incorrect,lucy,1,1.0,correct,mr. rochester,0,0.12,incorrect,emily,0,0.44,incorrect,ataturk,0,0.18,incorrect,ngoc,0,0.25,incorrect,nguyen,0,0.4,incorrect,emily,0,0.44,incorrect,carlos,0,0.2,incorrect,esita,0,0.0,incorrect,jesus,0,0.22,incorrect,phitlho,0,0.18,incorrect,faanahohia,0,0.0,incorrect,undertaker,0,0.14,incorrect,ranavalona,0,0.14,incorrect,mr. rochester,0,0.12,incorrect,ataturk,0,0.18,incorrect,nguyen,0,0.4,incorrect,carlos,0,0.2,incorrect
"['john ạ', 'john', 'ạ']",joale,0,0.55,incorrect,joale,0,0.55,incorrect,oluwafemi,0,0.27,incorrect,jesus,0,0.22,incorrect,john,1,1.0,correct,modimo,0,0.2,incorrect,john,1,1.0,correct,te,0,0.0,incorrect,rahul,0,0.33,incorrect,shiv,0,0.25,incorrect,tompo,0,0.22,incorrect,indrisy,0,0.18,incorrect,jonathan,0,0.67,incorrect,emma,0,0.4,incorrect,watson,0,0.4,incorrect,ali,0,0.5,incorrect,nguyen,0,0.2,incorrect,nguyen,0,0.2,incorrect,watson,0,0.4,incorrect,john,1,1.0,correct,joale,0,0.55,incorrect,jesus,0,0.22,incorrect,modimo,0,0.2,incorrect,te,0,0.0,incorrect,shiv,0,0.25,incorrect,indrisy,0,0.18,incorrect,emma,0,0.4,incorrect,ali,0,0.5,incorrect,nguyen,0,0.2,incorrect,john,1,1.0,correct
"['jona', 'jonathan']",dracula,0,0.27,incorrect,ke,0,0.0,incorrect,dracula,0,0.27,incorrect,jesus,0,0.22,incorrect,count dracula,0,0.38,incorrect,ke,0,0.0,incorrect,adam,0,0.33,incorrect,jesus,0,0.22,incorrect,dracula,0,0.27,incorrect,god,0,0.29,incorrect,dracula,0,0.27,incorrect,hitanao,0,0.4,incorrect,jonathan harker,0,0.7,correct,dracula,0,0.27,incorrect,count dracula,0,0.38,incorrect,adam,0,0.33,incorrect,ngoc,0,0.25,incorrect,nguyen,0,0.29,incorrect,jonathan,1,1.0,correct,dracula,0,0.27,incorrect,ke,0,0.0,incorrect,jesus,0,0.22,incorrect,ke,0,0.0,incorrect,jesus,0,0.22,incorrect,god,0,0.29,incorrect,hitanao,0,0.4,incorrect,dracula,0,0.27,incorrect,adam,0,0.33,incorrect,nguyen,0,0.29,incorrect,dracula,0,0.27,incorrect
"['jona', 'jonathan']",john,0,0.75,correct,mosebetsi,0,0.24,incorrect,abraham lincoln,0,0.35,incorrect,jesus,0,0.22,incorrect,god,0,0.29,incorrect,john,0,0.75,correct,te,0,0.2,incorrect,setepa,0,0.29,incorrect,george,0,0.2,incorrect,september,0,0.12,incorrect,septambra,0,0.24,incorrect,septambra,0,0.24,incorrect,jonathan,1,1.0,correct,frankenstein,0,0.3,incorrect,jonathan,1,1.0,correct,ali,0,0.29,incorrect,jonathan,1,1.0,correct,transylvanie,0,0.3,incorrect,arthur,0,0.43,incorrect,john,0,0.75,correct,mosebetsi,0,0.24,incorrect,jesus,0,0.22,incorrect,john,0,0.75,correct,setepa,0,0.29,incorrect,september,0,0.12,incorrect,septambra,0,0.24,incorrect,frankenstein,0,0.3,incorrect,ali,0,0.29,incorrect,transylvanie,0,0.3,incorrect,john,0,0.75,correct
"['señora', 'señora mina', 'bà', 'mina', 'madam', 'min', 'bà min', 'madam mina']","oh, mokhosi",0,0.36,incorrect,lesotho,0,0.31,incorrect,oliver,0,0.33,incorrect,jesus,0,0.18,incorrect,mmamoratwa,0,0.4,incorrect,mmamoratwa,0,0.4,incorrect,te hoa,0,0.5,incorrect,aue,0,0.4,incorrect,shyam,0,0.4,incorrect,arjun,0,0.36,incorrect,god,0,0.25,incorrect,nofaranany,0,0.57,incorrect,abraham van helsing,0,0.41,incorrect,john,0,0.29,incorrect,bayan,0,0.57,incorrect,john,0,0.29,incorrect,nguyen,0,0.33,incorrect,nguyen,0,0.33,incorrect,senor,0,0.91,correct,maria,0,0.67,incorrect,lesotho,0,0.31,incorrect,jesus,0,0.18,incorrect,mmamoratwa,0,0.4,incorrect,aue,0,0.4,incorrect,arjun,0,0.36,incorrect,nofaranany,0,0.57,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,nguyen,0,0.33,incorrect,maria,0,0.67,incorrect
"['luc', 'lucy']",jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,owon,0,0.0,incorrect,olorun,0,0.44,incorrect,god,0,0.0,incorrect,ke,0,0.0,incorrect,john,0,0.0,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,tom,0,0.0,incorrect,jesus,0,0.25,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,effie,0,0.0,incorrect,ozdemir,0,0.0,incorrect,nguyen,0,0.4,incorrect,nguyen,0,0.4,incorrect,miss kenton,0,0.0,incorrect,senor,0,0.0,incorrect,jesus,0,0.25,incorrect,olorun,0,0.44,incorrect,ke,0,0.0,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,emily,0,0.44,incorrect,ozdemir,0,0.0,incorrect,nguyen,0,0.4,incorrect,senor,0,0.0,incorrect
"['miss', 'lucy', 'miss lucy']",jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,elizabeth,0,0.15,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,atua,0,0.25,incorrect,god,0,0.0,incorrect,ram,0,0.29,incorrect,charlotte,0,0.15,incorrect,marina,0,0.4,incorrect,arthur,0,0.2,incorrect,god,0,0.0,incorrect,lucie,0,0.67,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,ita,0,0.29,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,atua,0,0.25,incorrect,ram,0,0.29,incorrect,marina,0,0.4,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect
['john'],corporeal,0,0.15,incorrect,corporeal,0,0.15,incorrect,hamlet,0,0.2,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jaanong,0,0.55,incorrect,jesus,0,0.22,incorrect,noa,0,0.29,incorrect,mitr,0,0.0,incorrect,adam,0,0.0,incorrect,blavatsky,0,0.0,incorrect,heveriko,0,0.17,incorrect,van helsing,0,0.27,incorrect,blavatsky,0,0.0,incorrect,van helsing,0,0.27,incorrect,sen,0,0.29,incorrect,nguyen cong hoan,0,0.3,incorrect,confucius,0,0.31,incorrect,abraham van helsing,0,0.17,incorrect,amigo,0,0.22,incorrect,corporeal,0,0.15,incorrect,jesus,0,0.22,incorrect,jaanong,0,0.55,incorrect,noa,0,0.29,incorrect,adam,0,0.0,incorrect,heveriko,0,0.17,incorrect,blavatsky,0,0.0,incorrect,sen,0,0.29,incorrect,confucius,0,0.31,incorrect,amigo,0,0.22,incorrect
['lucy'],london,0,0.2,incorrect,london,0,0.2,incorrect,god,0,0.0,incorrect,olorun,0,0.4,incorrect,jack the ripper,0,0.11,incorrect,london,0,0.2,incorrect,london,0,0.2,incorrect,atua,0,0.25,incorrect,dracula,0,0.18,incorrect,dracula,0,0.18,incorrect,london,0,0.2,incorrect,andriamanitra,0,0.0,incorrect,lucy,1,1.0,correct,professor,0,0.0,incorrect,dracula,0,0.18,incorrect,van helsing,0,0.13,incorrect,dracula,0,0.18,incorrect,jesus,0,0.22,incorrect,lucy,1,1.0,correct,god,0,0.0,incorrect,london,0,0.2,incorrect,olorun,0,0.4,incorrect,london,0,0.2,incorrect,atua,0,0.25,incorrect,dracula,0,0.18,incorrect,andriamanitra,0,0.0,incorrect,professor,0,0.0,incorrect,van helsing,0,0.13,incorrect,jesus,0,0.22,incorrect,god,0,0.0,incorrect
"['van helsing', 'doctor', 'van', 'helsing', 'doctor van helsing']",jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,olodumare,0,0.4,incorrect,jesus,0,0.33,incorrect,god,0,0.22,incorrect,ngwanaka,0,0.36,incorrect,ahani,0,0.5,incorrect,ahani,0,0.5,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,jesus,0,0.33,incorrect,quincey,0,0.29,incorrect,god,0,0.22,incorrect,victor frankenstein,0,0.59,incorrect,victor,0,0.67,incorrect,chua,0,0.29,incorrect,chua,0,0.29,incorrect,count dracula,0,0.32,incorrect,god,0,0.22,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,ngwanaka,0,0.36,incorrect,ahani,0,0.5,incorrect,god,0,0.22,incorrect,jesus,0,0.33,incorrect,god,0,0.22,incorrect,victor,0,0.67,incorrect,chua,0,0.29,incorrect,god,0,0.22,incorrect
"['helsing', 'van helsing', 'van']",mme,0,0.2,incorrect,empa,0,0.29,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,te,0,0.22,incorrect,shivani,0,0.6,incorrect,god,0,0.2,incorrect,rakoto,0,0.22,incorrect,manantena,0,0.4,incorrect,dr. seward,0,0.19,incorrect,john,0,0.36,incorrect,bayan mannering,0,0.54,incorrect,john,0,0.36,incorrect,nguyen,0,0.35,incorrect,nguyen,0,0.35,incorrect,dr. seward,0,0.19,incorrect,john,0,0.36,incorrect,empa,0,0.29,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,te,0,0.22,incorrect,god,0,0.2,incorrect,manantena,0,0.4,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect,nguyen,0,0.35,incorrect,john,0,0.36,incorrect
"['helsing', 'van helsing', 'van']",john,0,0.36,incorrect,lesotho,0,0.29,incorrect,oliver,0,0.31,incorrect,jesus,0,0.33,incorrect,john,0,0.36,incorrect,botswana,0,0.36,incorrect,te arii,0,0.29,incorrect,te,0,0.22,incorrect,shyam,0,0.25,incorrect,shivam,0,0.44,incorrect,god,0,0.2,incorrect,manizingizina,0,0.42,incorrect,van helsing,1,1.0,correct,franklin,0,0.53,incorrect,john,0,0.36,incorrect,ali,0,0.43,incorrect,nguyen,0,0.35,incorrect,nguyen,0,0.35,incorrect,he,0,0.44,incorrect,maria,0,0.25,incorrect,lesotho,0,0.29,incorrect,jesus,0,0.33,incorrect,botswana,0,0.36,incorrect,te,0,0.22,incorrect,shivam,0,0.44,incorrect,manizingizina,0,0.42,incorrect,franklin,0,0.53,incorrect,ali,0,0.43,incorrect,nguyen,0,0.35,incorrect,maria,0,0.25,incorrect
['lucy'],john,0,0.0,incorrect,molomo,0,0.2,incorrect,jesus,0,0.22,incorrect,ododo,0,0.0,incorrect,jesus,0,0.22,incorrect,botswana,0,0.0,incorrect,te tarava noa ra,0,0.0,incorrect,te,0,0.0,incorrect,shyama,0,0.2,incorrect,shivani,0,0.0,incorrect,antananarivo,0,0.0,incorrect,jesus,0,0.22,incorrect,lucy,1,1.0,correct,lucy,1,1.0,correct,lucy,1,1.0,correct,dracula,0,0.18,incorrect,elizabeth,0,0.15,incorrect,nguyen,0,0.4,incorrect,lucy,1,1.0,correct,elizabeth,0,0.15,incorrect,molomo,0,0.2,incorrect,ododo,0,0.0,incorrect,botswana,0,0.0,incorrect,te,0,0.0,incorrect,shivani,0,0.0,incorrect,jesus,0,0.22,incorrect,lucy,1,1.0,correct,dracula,0,0.18,incorrect,nguyen,0,0.4,incorrect,elizabeth,0,0.15,incorrect
"['helsing', 'van helsing', 'van']",jesu,0,0.36,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,te,0,0.22,incorrect,jesus,0,0.33,incorrect,god,0,0.2,incorrect,jesus,0,0.33,incorrect,ekeko,0,0.17,incorrect,abraham lincoln,0,0.38,incorrect,john,0,0.36,incorrect,mustafa kemal ataturk,0,0.25,incorrect,god,0,0.2,incorrect,nguyen van a,0,0.4,incorrect,nguyen,0,0.35,incorrect,simon bolivar,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,te,0,0.22,incorrect,god,0,0.2,incorrect,ekeko,0,0.17,incorrect,john,0,0.36,incorrect,god,0,0.2,incorrect,nguyen,0,0.35,incorrect,jesus,0,0.33,incorrect
"['“lord', '“lord godalming', 'lordship', 'lord godalming', 'lord', 'godalming']",god,0,0.57,incorrect,god,0,0.57,incorrect,jesus,0,0.15,incorrect,oluwa,0,0.29,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,jesus,0,0.15,incorrect,atua,0,0.15,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,andriamanitra,0,0.36,incorrect,god,0,0.57,incorrect,lord,1,1.0,correct,god,0,0.57,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,edmond dantes,0,0.44,incorrect,nguyen,0,0.27,incorrect,fortunato,0,0.31,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,oluwa,0,0.29,incorrect,god,0,0.57,incorrect,atua,0,0.15,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,nguyen,0,0.27,incorrect,god,0,0.57,incorrect
"['dr seward', 'dr', 'seward']",jesus,0,0.18,incorrect,joalokaha,0,0.13,incorrect,udy,0,0.4,incorrect,olorun,0,0.25,incorrect,united states,0,0.36,incorrect,united states,0,0.36,incorrect,teina,0,0.36,incorrect,john,0,0.0,incorrect,udi,0,0.4,incorrect,september,0,0.4,incorrect,midira,0,0.5,incorrect,septambra,0,0.53,incorrect,dr. seward,0,0.95,correct,september,0,0.4,incorrect,mr. smith,0,0.33,incorrect,eylul,0,0.18,incorrect,nguyen van a,0,0.22,incorrect,nguyen,0,0.17,incorrect,dr. seward,0,0.95,correct,alberto,0,0.31,incorrect,joalokaha,0,0.13,incorrect,olorun,0,0.25,incorrect,united states,0,0.36,incorrect,john,0,0.0,incorrect,september,0,0.4,incorrect,septambra,0,0.53,incorrect,september,0,0.4,incorrect,eylul,0,0.18,incorrect,nguyen,0,0.17,incorrect,alberto,0,0.31,incorrect
['lucy'],edison,0,0.0,incorrect,joale,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,god,0,0.0,incorrect,botswana,0,0.0,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,phonograph,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,marina,0,0.0,incorrect,mina,0,0.0,incorrect,watson,0,0.0,incorrect,jonathan harker,0,0.0,incorrect,edison,0,0.0,incorrect,ngoc,0,0.25,incorrect,nguyen,0,0.4,incorrect,arthur,0,0.2,incorrect,edison,0,0.0,incorrect,joale,0,0.22,incorrect,jesus,0,0.22,incorrect,botswana,0,0.0,incorrect,jesus,0,0.22,incorrect,god,0,0.0,incorrect,marina,0,0.0,incorrect,watson,0,0.0,incorrect,edison,0,0.0,incorrect,nguyen,0,0.4,incorrect,edison,0,0.0,incorrect
"['dr seward', 'dr', 'seward']",edison,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,thomas edison,0,0.32,incorrect,john,0,0.0,incorrect,botswana,0,0.43,incorrect,te,0,0.25,incorrect,ua,0,0.25,incorrect,edison,0,0.33,incorrect,thomas edison,0,0.32,incorrect,paul,0,0.2,incorrect,septambra,0,0.53,incorrect,dr. seward,0,0.95,correct,he,0,0.25,incorrect,thomas edison,0,0.32,incorrect,thomas edison,0,0.32,incorrect,ho chi minh,0,0.1,incorrect,nguyen,0,0.17,incorrect,sigmund freud,0,0.36,incorrect,edison,0,0.33,incorrect,john,0,0.0,incorrect,thomas edison,0,0.32,incorrect,botswana,0,0.43,incorrect,ua,0,0.25,incorrect,thomas edison,0,0.32,incorrect,septambra,0,0.53,incorrect,he,0,0.25,incorrect,thomas edison,0,0.32,incorrect,nguyen,0,0.17,incorrect,edison,0,0.33,incorrect
"['dr seward', 'dr', 'seward', 'sewar']",abraham van helsing,0,0.21,incorrect,dracula,0,0.44,incorrect,billington,0,0.0,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,whitby,0,0.18,incorrect,lucy,0,0.0,incorrect,whitby,0,0.18,incorrect,jonathan harker,0,0.25,incorrect,dracula,0,0.44,incorrect,dr. seward,0,0.95,correct,jonathan harker,0,0.25,incorrect,jonathan harker,0,0.25,incorrect,dracula,0,0.44,incorrect,john seward,0,0.71,correct,dracula,0,0.44,incorrect,seward,1,1.0,correct,van helsing,0,0.2,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,whitby,0,0.18,incorrect,whitby,0,0.18,incorrect,dracula,0,0.44,incorrect,jonathan harker,0,0.25,incorrect,dracula,0,0.44,incorrect,dracula,0,0.44,incorrect,van helsing,0,0.2,incorrect
"['señora', 'ms', 'mina', 'ms harker', 'harker', 'señora harker']",jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,abraham,0,0.4,incorrect,jesus,0,0.29,incorrect,inspector gadget,0,0.48,incorrect,google,0,0.21,incorrect,god,0,0.22,incorrect,te,0,0.25,incorrect,shakespeare,0,0.6,incorrect,diary,0,0.44,incorrect,google,0,0.21,incorrect,andriamasinavalona,0,0.36,incorrect,professor,0,0.4,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect,ali,0,0.29,incorrect,nguyen van a,0,0.4,incorrect,nguyen,0,0.33,incorrect,marie,0,0.57,incorrect,john,0,0.25,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,google,0,0.21,incorrect,te,0,0.25,incorrect,diary,0,0.44,incorrect,andriamasinavalona,0,0.36,incorrect,john,0,0.25,incorrect,ali,0,0.29,incorrect,nguyen,0,0.33,incorrect,john,0,0.25,incorrect
"['harker', 'mina', 'madam', 'madam mina']",jesus,0,0.18,incorrect,empa,0,0.5,incorrect,abraham lincoln,0,0.48,incorrect,faraday,0,0.5,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,jesus,0,0.18,incorrect,arjun,0,0.36,incorrect,god,0,0.25,incorrect,andriamanitra,0,0.52,incorrect,andriamanitra,0,0.52,incorrect,mina,1,1.0,correct,god,0,0.25,incorrect,elizabeth,0,0.31,incorrect,john,0,0.25,incorrect,elizabeth,0,0.31,incorrect,nguyen,0,0.2,incorrect,mina,1,1.0,correct,senora,0,0.4,incorrect,empa,0,0.5,incorrect,faraday,0,0.5,incorrect,god,0,0.25,incorrect,jesus,0,0.18,incorrect,god,0,0.25,incorrect,andriamanitra,0,0.52,incorrect,god,0,0.25,incorrect,john,0,0.25,incorrect,nguyen,0,0.2,incorrect,senora,0,0.4,incorrect
['mina'],lucy,0,0.0,incorrect,lesotho,0,0.0,incorrect,lucy,0,0.0,incorrect,god,0,0.0,incorrect,ke,0,0.0,incorrect,topollo,0,0.0,incorrect,te,0,0.0,incorrect,te,0,0.0,incorrect,sherlonk,0,0.17,incorrect,god,0,0.0,incorrect,emily,0,0.44,incorrect,alina,0,0.67,incorrect,mina,1,1.0,correct,elizabeth,0,0.31,incorrect,mina,1,1.0,correct,stephen king,0,0.25,incorrect,minh,0,0.75,correct,troi,0,0.25,incorrect,mina,1,1.0,correct,fortunato,0,0.31,incorrect,lesotho,0,0.0,incorrect,god,0,0.0,incorrect,topollo,0,0.0,incorrect,te,0,0.0,incorrect,god,0,0.0,incorrect,alina,0,0.67,incorrect,elizabeth,0,0.31,incorrect,stephen king,0,0.25,incorrect,troi,0,0.25,incorrect,fortunato,0,0.31,incorrect
"['jona', 'jonathan']",jonathan,1,1.0,correct,count,0,0.46,incorrect,jonathan,1,1.0,correct,october,0,0.27,incorrect,david,0,0.22,incorrect,botswana,0,0.5,incorrect,atopa,0,0.46,incorrect,atopa,0,0.46,incorrect,jonathan,1,1.0,correct,shivani,0,0.4,incorrect,arthur,0,0.43,incorrect,ry mino,0,0.18,incorrect,jonathan,1,1.0,correct,count,0,0.46,incorrect,albert,0,0.29,incorrect,count,0,0.46,incorrect,count,0,0.46,incorrect,nguyen,0,0.29,incorrect,jonathan,1,1.0,correct,count,0,0.46,incorrect,count,0,0.46,incorrect,october,0,0.27,incorrect,botswana,0,0.5,incorrect,atopa,0,0.46,incorrect,shivani,0,0.4,incorrect,ry mino,0,0.18,incorrect,count,0,0.46,incorrect,count,0,0.46,incorrect,nguyen,0,0.29,incorrect,count,0,0.46,incorrect
"['jona', 'jonathan']",god,0,0.29,incorrect,thabo,0,0.46,incorrect,god,0,0.29,incorrect,jesus,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,te oaoa,0,0.4,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,paris,0,0.22,incorrect,heveriko,0,0.17,incorrect,jonathan,1,1.0,correct,mr. darcy,0,0.15,incorrect,god,0,0.29,incorrect,ozdemir,0,0.18,incorrect,nguyen,0,0.29,incorrect,nguyen,0,0.29,incorrect,anne frank,0,0.33,incorrect,diary,0,0.22,incorrect,thabo,0,0.46,incorrect,jesus,0,0.22,incorrect,god,0,0.29,incorrect,te oaoa,0,0.4,incorrect,god,0,0.29,incorrect,heveriko,0,0.17,incorrect,mr. darcy,0,0.15,incorrect,ozdemir,0,0.18,incorrect,nguyen,0,0.29,incorrect,diary,0,0.22,incorrect
['sam'],john,0,0.0,incorrect,empa,0,0.29,incorrect,bill,0,0.0,incorrect,england,0,0.2,incorrect,setswana,0,0.36,incorrect,botswana,0,0.36,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hitako,0,0.22,incorrect,joe,0,0.0,incorrect,oliver,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,marlowe,0,0.2,incorrect,senor,0,0.25,incorrect,empa,0,0.29,incorrect,england,0,0.2,incorrect,botswana,0,0.36,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hitako,0,0.22,incorrect,oliver,0,0.0,incorrect,john,0,0.0,incorrect,nguyen,0,0.0,incorrect,senor,0,0.25,incorrect
"['dracula', 'kont', 'drácula']",carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,dracula,1,1.0,correct,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,sherlonk homs,0,0.24,incorrect,pikaaddilii,0,0.22,incorrect,dracula,1,1.0,correct,carfax,0,0.31,incorrect,dracula,1,1.0,correct,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,dracula,1,1.0,correct,jonathan harker,0,0.32,incorrect,dracula,1,1.0,correct,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,pikaaddilii,0,0.22,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,carfax,0,0.31,incorrect,jonathan harker,0,0.32,incorrect,carfax,0,0.31,incorrect
