Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['marianne', 'marianne—']",hester,0,0.14,incorrect,sibesibeside,0,0.2,incorrect,hester,0,0.14,incorrect,jalo,0,0.17,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,ary,0,0.36,incorrect,ho,0,0.0,incorrect,sibesibeside,0,0.2,incorrect,jalo,0,0.17,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,ary,0,0.36,incorrect,lord,0,0.17,incorrect,hester,0,0.14,incorrect,lord,0,0.17,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,em,0,0.2,incorrect,lady,0,0.17,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,em,0,0.2,incorrect,hester,0,0.14,incorrect
"['elinor', 'elinor—']",hester,0,0.33,incorrect,nigba,0,0.18,incorrect,mme,0,0.22,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,indra,0,0.55,incorrect,anthony,0,0.31,incorrect,mogobe,0,0.17,incorrect,nigba,0,0.18,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,anthony,0,0.31,incorrect,[mask],0,0.0,incorrect,hester,0,0.33,incorrect,[mask],0,0.0,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,[mask],0,0.0,incorrect,amelia,0,0.5,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,amelia,0,0.5,incorrect
"['không', 'marianne']",rarara,0,0.43,incorrect,rara,0,0.5,incorrect,mme,0,0.36,incorrect,mme ke,0,0.29,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,meloka,0,0.29,incorrect,ntho thuto,0,0.27,incorrect,rara,0,0.5,incorrect,mme ke,0,0.29,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,meloka,0,0.29,incorrect,doctor,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,em,0,0.2,incorrect,john,0,0.44,incorrect,juan,0,0.33,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,em,0,0.2,incorrect,juan,0,0.33,incorrect
['elinor'],hester,0,0.33,incorrect,hester,0,0.33,incorrect,"mme re tshwanetse ra re, hester le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.07,incorrect,lekaneng,0,0.29,incorrect,hester,0,0.33,incorrect,aita,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,potlako,0,0.31,incorrect,hester,0,0.33,incorrect,lekaneng,0,0.29,incorrect,aita,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,sister,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,kizkardesimi,0,0.22,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,maria,0,0.18,incorrect,hester,0,0.33,incorrect,kizkardesimi,0,0.22,incorrect,hester,0,0.33,incorrect,maria,0,0.18,incorrect
"['elinor', 'quan', 'elinor quan']",hester,0,0.33,incorrect,nini,0,0.4,incorrect,mme,0,0.22,incorrect,le,0,0.25,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ary,0,0.29,incorrect,ketelo,0,0.5,incorrect,nini,0,0.4,incorrect,le,0,0.25,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ary,0,0.29,incorrect,arthur,0,0.24,incorrect,elizabeth,0,0.4,incorrect,hester,0,0.33,incorrect,ziyaretci,0,0.27,incorrect,thais,0,0.22,incorrect,hien,0,0.4,incorrect,hester,0,0.33,incorrect,maria,0,0.25,incorrect,elizabeth,0,0.4,incorrect,ziyaretci,0,0.27,incorrect,hien,0,0.4,incorrect,maria,0,0.25,incorrect
"['marianne', 'marianne—']",hester,0,0.14,incorrect,hester,0,0.14,incorrect,mme tshwanetse,0,0.36,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,paradise,0,0.5,incorrect,hester,0,0.14,incorrect,ankahalaiko,0,0.21,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,paradise,0,0.5,incorrect,ankahalaiko,0,0.21,incorrect,coleridge,0,0.35,incorrect,emerson,0,0.4,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,[mask],0,0.29,incorrect,isa,0,0.36,incorrect,emerson,0,0.4,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,isa,0,0.36,incorrect
"['edward', 'edward—']",hester,0,0.33,incorrect,mo,0,0.0,incorrect,hester,0,0.33,incorrect,baebele,0,0.15,incorrect,hester,0,0.33,incorrect,eita,0,0.4,incorrect,hester,0,0.33,incorrect,gamekeeper,0,0.25,incorrect,hester,0,0.33,incorrect,midera mahafinaritra,0,0.23,incorrect,makgetsi,0,0.14,incorrect,mo,0,0.0,incorrect,baebele,0,0.15,incorrect,eita,0,0.4,incorrect,gamekeeper,0,0.25,incorrect,midera mahafinaritra,0,0.23,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,sevmem,0,0.17,incorrect,tran,0,0.2,incorrect,hester,0,0.33,incorrect,[mask],0,0.17,incorrect,campesina,0,0.27,incorrect,hester,0,0.33,incorrect,sevmem,0,0.17,incorrect,hester,0,0.33,incorrect,campesina,0,0.27,incorrect
"['john', 'sir john', 'sir']",dashwoods,0,0.24,incorrect,dashwoods,0,0.24,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.09,incorrect,bone,0,0.5,incorrect,dashwood,0,0.25,incorrect,dashwoods,0,0.24,incorrect,dashwoods,0,0.24,incorrect,dashwoods,0,0.24,incorrect,dashwoods,0,0.24,incorrect,dashwoods,0,0.24,incorrect,dashwood,0,0.25,incorrect,dashwoods,0,0.24,incorrect,bone,0,0.5,incorrect,dashwoods,0,0.24,incorrect,dashwoods,0,0.24,incorrect,dashwoods,0,0.24,incorrect,mr. dashwood,0,0.3,incorrect,dashwoods,0,0.24,incorrect,dashvvoodlar,0,0.27,incorrect,dashvvoodlar,0,0.27,incorrect,daswood,0,0.27,incorrect,daswood,0,0.27,incorrect,edward,0,0.22,incorrect,dashwood,0,0.25,incorrect,dashwoods,0,0.24,incorrect,dashvvoodlar,0,0.27,incorrect,daswood,0,0.27,incorrect,dashwood,0,0.25,incorrect
"['mariann', 'marianne']",hester,0,0.15,incorrect,abraham,0,0.43,incorrect,mme,0,0.36,incorrect,mme rona tshwanetse,0,0.37,incorrect,hester,0,0.15,incorrect,te rangi hiroa,0,0.29,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,ary,0,0.4,incorrect,hester,0,0.15,incorrect,abraham,0,0.43,incorrect,mme rona tshwanetse,0,0.37,incorrect,te rangi hiroa,0,0.29,incorrect,hester,0,0.15,incorrect,ary,0,0.4,incorrect,fanny,0,0.5,incorrect,elizabeth,0,0.35,incorrect,ablasi,0,0.31,incorrect,ablasinin,0,0.5,incorrect,co,0,0.0,incorrect,hester,0,0.15,incorrect,ana,0,0.4,incorrect,maria,0,0.83,correct,elizabeth,0,0.35,incorrect,ablasinin,0,0.5,incorrect,hester,0,0.15,incorrect,maria,0,0.83,correct
"['señora', 'palmer', 'mrs palmer', 'mrs', 'señora palmer']",s. [mask],0,0.33,incorrect,miss,0,0.57,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.15,incorrect,mme rona tshwanetse,0,0.38,incorrect,new zealand,0,0.33,incorrect,area,0,0.4,incorrect,s. [mask],0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,miss,0,0.57,incorrect,mme rona tshwanetse,0,0.38,incorrect,area,0,0.4,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,miss,0,0.57,incorrect,emily,0,0.27,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,nguyen,0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,la,0,0.25,incorrect,emily,0,0.27,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,la,0,0.25,incorrect
['marianne'],hester,0,0.14,incorrect,yiyalo,0,0.29,incorrect,hester,0,0.14,incorrect,mme rona,0,0.38,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,fa,0,0.2,incorrect,empa,0,0.33,incorrect,yiyalo,0,0.29,incorrect,mme rona,0,0.38,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,fa,0,0.2,incorrect,mrs. norris,0,0.32,incorrect,john,0,0.17,incorrect,[mask],0,0.29,incorrect,park,0,0.33,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,[mask],0,0.29,incorrect,maria,0,0.77,correct,john,0,0.17,incorrect,park,0,0.33,incorrect,hester,0,0.14,incorrect,maria,0,0.77,correct
['elinor'],hester,0,0.33,incorrect,hester,0,0.33,incorrect,pelonomi,0,0.57,incorrect,diphetogo,0,0.27,incorrect,hester,0,0.33,incorrect,eita,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,diphetogo,0,0.27,incorrect,eita,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,[mask],0,0.0,incorrect,theirs,0,0.5,incorrect,[mask],0,0.0,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ta,0,0.0,incorrect,[mask],0,0.0,incorrect,maria,0,0.18,incorrect,theirs,0,0.5,incorrect,hester,0,0.33,incorrect,ta,0,0.0,incorrect,maria,0,0.18,incorrect
"['mrs palmer', 'mrs', 'palmer', 'palmer—']",hester,0,0.38,incorrect,nitori,0,0.22,incorrect,mme,0,0.46,incorrect,mme rona,0,0.44,incorrect,hester,0,0.38,incorrect,hester,0,0.38,incorrect,s. [mask],0,0.33,incorrect,hester,0,0.38,incorrect,s. [mask],0,0.33,incorrect,s. i anoloanay,0,0.33,incorrect,s. t't lik'hilomithara,0,0.31,incorrect,nitori,0,0.22,incorrect,mme rona,0,0.44,incorrect,hester,0,0.38,incorrect,hester,0,0.38,incorrect,s. i anoloanay,0,0.33,incorrect,mr. darcy,0,0.53,incorrect,hester,0,0.38,incorrect,kadin,0,0.18,incorrect,hester,0,0.38,incorrect,hester,0,0.38,incorrect,hester,0,0.38,incorrect,ana,0,0.22,incorrect,juan,0,0.2,incorrect,hester,0,0.38,incorrect,hester,0,0.38,incorrect,hester,0,0.38,incorrect,juan,0,0.2,incorrect
"['charlotte', 'señora', 'jennings', 'señora jennings']",hester,0,0.5,incorrect,nitori,0,0.5,incorrect,monna,0,0.36,incorrect,monna,0,0.36,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,nick,0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ary,0,0.33,incorrect,matshaba,0,0.29,incorrect,nitori,0,0.5,incorrect,monna,0,0.36,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ary,0,0.33,incorrect,master,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,charlotte,1,1.0,correct,charlotte,1,1.0,correct,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,charlotte,1,1.0,correct
['elinor'],hester,0,0.33,incorrect,hester,0,0.33,incorrect,mme,0,0.22,incorrect,mme rona tshwanetse,0,0.16,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,anthony,0,0.31,incorrect,empa,0,0.2,incorrect,hester,0,0.33,incorrect,mme rona tshwanetse,0,0.16,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,anthony,0,0.31,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,[mask],0,0.0,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect
"['albay', 'albay brandon', 'brandon']",colonel smith,0,0.23,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,jalo,0,0.44,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,krnl,0,0.36,incorrect,kolonely,0,0.31,incorrect,kolonel,0,0.3,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,jalo,0,0.44,incorrect,hester,0,0.15,incorrect,krnl,0,0.36,incorrect,kolonel,0,0.3,incorrect,hamilton,0,0.4,incorrect,colonel,0,0.3,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,ho,0,0.22,incorrect,co,0,0.22,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,hester,0,0.15,incorrect,co,0,0.22,incorrect,colonel,0,0.3,incorrect
"['mr palmer', 'señor', 'mr', 'anh palmer', 'anh', 'palmer', 'señor palmer']",hester,0,0.55,incorrect,sibesibes,0,0.29,incorrect,awa,0,0.33,incorrect,hester,0,0.55,incorrect,iona,0,0.29,incorrect,iona,0,0.29,incorrect,john,0,0.29,incorrect,hester,0,0.55,incorrect,neny,0,0.44,incorrect,neny,0,0.44,incorrect,empa,0,0.46,incorrect,sibesibes,0,0.29,incorrect,hester,0,0.55,incorrect,iona,0,0.29,incorrect,hester,0,0.55,incorrect,neny,0,0.44,incorrect,mr. bates,0,0.56,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,ali,0,0.44,incorrect,mother,0,0.5,incorrect,hester,0,0.55,incorrect,el [mask] es exactamente la clase de hombre que me gusta.,0,0.23,incorrect,juan,0,0.57,incorrect,john,0,0.29,incorrect,ali,0,0.44,incorrect,hester,0,0.55,incorrect,juan,0,0.57,incorrect
['lucy'],exeter,0,0.0,incorrect,exeter,0,0.0,incorrect,mme re tshwanetse ra re,0,0.0,incorrect,tshepo,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,elinor,0,0.2,incorrect,hester,0,0.0,incorrect,exeter,0,0.0,incorrect,exeter,0,0.0,incorrect,morena,0,0.0,incorrect,exeter,0,0.0,incorrect,tshepo,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,exeter,0,0.0,incorrect,fanny,0,0.22,incorrect,mrs. eliza,0,0.14,incorrect,hester,0,0.0,incorrect,exeter,0,0.0,incorrect,emmeline,0,0.17,incorrect,hester,0,0.0,incorrect,elizabeth,0,0.15,incorrect,exeter,0,0.0,incorrect,mrs. eliza,0,0.14,incorrect,exeter,0,0.0,incorrect,hester,0,0.0,incorrect,exeter,0,0.0,incorrect
['annamaria'],hester,0,0.13,incorrect,ati,0,0.33,incorrect,mona,0,0.31,incorrect,mme,0,0.17,incorrect,hester,0,0.13,incorrect,hester,0,0.13,incorrect,hester,0,0.13,incorrect,mdhur,0,0.29,incorrect,razafindrakoto,0,0.35,incorrect,ary,0,0.33,incorrect,khuts'ng,0,0.12,incorrect,ati,0,0.33,incorrect,mme,0,0.17,incorrect,hester,0,0.13,incorrect,mdhur,0,0.29,incorrect,ary,0,0.33,incorrect,child,0,0.14,incorrect,hester,0,0.13,incorrect,kiz,0,0.17,incorrect,bebek,0,0.0,incorrect,baby,0,0.15,incorrect,con,0,0.17,incorrect,nina,0,0.46,incorrect,maria,0,0.71,correct,hester,0,0.13,incorrect,bebek,0,0.0,incorrect,con,0,0.17,incorrect,maria,0,0.71,correct
"['marianne', 'marianne—']",john,0,0.17,incorrect,sibe,0,0.33,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.12,incorrect,jalo,0,0.17,incorrect,hester,0,0.14,incorrect,tera,0,0.33,incorrect,dr. hester,0,0.22,incorrect,amerikaa,0,0.5,incorrect,kanefa,0,0.43,incorrect,kanefa saingy,0,0.29,incorrect,empa,0,0.33,incorrect,sibe,0,0.33,incorrect,jalo,0,0.17,incorrect,tera,0,0.33,incorrect,amerikaa,0,0.5,incorrect,kanefa saingy,0,0.29,incorrect,cecilia,0,0.27,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,taiwan,0,0.57,incorrect,toi,0,0.18,incorrect,[mask],0,0.29,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,toi,0,0.18,incorrect,hester,0,0.14,incorrect
['elinor'],hester,0,0.33,incorrect,lori,0,0.6,incorrect,mme,0,0.22,incorrect,leontine,0,0.43,incorrect,hester,0,0.33,incorrect,tera,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,empa,0,0.2,incorrect,lori,0,0.6,incorrect,leontine,0,0.43,incorrect,tera,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,mr.,0,0.22,incorrect,beau,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,[mask],0,0.0,incorrect,juan,0,0.2,incorrect,beau,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,juan,0,0.2,incorrect
"['lucy—', 'lucy']",norland,0,0.18,incorrect,norland,0,0.18,incorrect,hester,0,0.0,incorrect,norland,0,0.18,incorrect,norland,0,0.18,incorrect,norland,0,0.18,incorrect,hester,0,0.0,incorrect,norway,0,0.2,incorrect,norland,0,0.18,incorrect,ary,0,0.29,incorrect,norland,0,0.18,incorrect,norland,0,0.18,incorrect,norland,0,0.18,incorrect,norland,0,0.18,incorrect,norway,0,0.2,incorrect,ary,0,0.29,incorrect,miss smith,0,0.0,incorrect,norland,0,0.18,incorrect,miss maudie,0,0.13,incorrect,hester,0,0.0,incorrect,norland,0,0.18,incorrect,mrs. norland,0,0.12,incorrect,lady catherine,0,0.22,incorrect,norland,0,0.18,incorrect,norland,0,0.18,incorrect,hester,0,0.0,incorrect,mrs. norland,0,0.12,incorrect,norland,0,0.18,incorrect
"['ferrars', 'señora', 'señora ferrars', 'mrs ferrars', 'mrs']",hester,0,0.5,incorrect,ati,0,0.22,incorrect,hester,0,0.5,incorrect,ke,0,0.25,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,stevenson,0,0.53,incorrect,miala,0,0.25,incorrect,hester,0,0.5,incorrect,ati,0,0.22,incorrect,ke,0,0.25,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,miala,0,0.25,incorrect,you,0,0.22,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ana,0,0.44,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ana,0,0.44,incorrect
"['ferrars', 'señora', 'señora ferrars', 'mrs ferrars', 'mrs']",hester,0,0.5,incorrect,mo,0,0.4,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.15,incorrect,mme botlhe,0,0.29,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,s. [mask],0,0.4,incorrect,s. hester,0,0.4,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,empa,0,0.4,incorrect,mo,0,0.4,incorrect,mme botlhe,0,0.29,incorrect,hester,0,0.5,incorrect,s. hester,0,0.4,incorrect,hester,0,0.5,incorrect,s. [mask],0,0.4,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,maria,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,maria,0,0.5,incorrect
"['lucy—', 'lucy']",hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,tera,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,saingy,0,0.2,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,tera,0,0.0,incorrect,hester,0,0.0,incorrect,saingy,0,0.2,incorrect,lord,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,juan,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,juan,0,0.25,incorrect
"['elinor', 'elinor—']",hester,0,0.33,incorrect,asiri,0,0.36,incorrect,mme tshwanetse,0,0.2,incorrect,sephiri,0,0.46,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ny,0,0.25,incorrect,ntsoarele,0,0.4,incorrect,asiri,0,0.36,incorrect,sephiri,0,0.46,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ny,0,0.25,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,kadin,0,0.36,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,[mask],0,0.0,incorrect,juan,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,juan,0,0.2,incorrect
['lucy'],muhammad ali,0,0.12,incorrect,nigeria,0,0.0,incorrect,mme,0,0.0,incorrect,mme rona tshwanetse,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,razafindrakoto,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,nigeria,0,0.0,incorrect,mme rona tshwanetse,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,lizzie,0,0.2,incorrect,mary,0,0.25,incorrect,hester,0,0.0,incorrect,mustafa kemal ataturk,0,0.16,incorrect,hester,0,0.0,incorrect,child,0,0.22,incorrect,maria,0,0.0,incorrect,maria,0,0.0,incorrect,mary,0,0.25,incorrect,mustafa kemal ataturk,0,0.16,incorrect,child,0,0.22,incorrect,maria,0,0.0,incorrect
['lucy'],hester,0,0.0,incorrect,abraham,0,0.0,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.05,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,rand,0,0.0,incorrect,ary,0,0.29,incorrect,hester,0,0.0,incorrect,abraham,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ary,0,0.29,incorrect,miss,0,0.0,incorrect,hester,0,0.0,incorrect,[mask],0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,[mask],0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
