Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['mama'],grandma,0,0.55,incorrect,martha,0,0.6,incorrect,martha,0,0.6,incorrect
['mama'],mom,0,0.57,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
"['amy', 'amy holder', 'holder']",lucas brooks,0,0.27,incorrect,rotary,0,0.44,incorrect,rotary,0,0.44,incorrect
['amy'],emily,0,0.5,incorrect,manhattan,0,0.17,incorrect,manhattan,0,0.17,incorrect
['amy'],scarlett,0,0.18,incorrect,barbie,0,0.22,incorrect,barbie,0,0.22,incorrect
['amy'],scarlett,0,0.18,incorrect,scarlett,0,0.18,incorrect,scarlett,0,0.18,incorrect
"['amy', 'amy holder', 'holder']",juliet,0,0.33,incorrect,edward,0,0.33,incorrect,edward,0,0.33,incorrect
['amy'],jordan,0,0.22,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect
['amy'],julia,0,0.25,incorrect,scarlett,0,0.18,incorrect,scarlett,0,0.18,incorrect
['amy'],scarlett,0,0.18,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect
['devon'],victor,0,0.36,incorrect,ethan,0,0.4,incorrect,ethan,0,0.4,incorrect
['amy'],she,0,0.0,incorrect,holden,0,0.0,incorrect,holden,0,0.0,incorrect
['crofton'],west,0,0.18,incorrect,james,0,0.0,incorrect,james,0,0.0,incorrect
"['amy', 'amy holder', 'holder']",victor,0,0.33,incorrect,miss,0,0.29,incorrect,miss,0,0.29,incorrect
"['amy', 'amy holder', 'holder']",emily,0,0.5,incorrect,elizabeth,0,0.27,incorrect,elizabeth,0,0.27,incorrect
"['amy', 'amy holder', 'holder']",she,0,0.44,incorrect,pauline,0,0.35,incorrect,pauline,0,0.35,incorrect
['amy'],julia,0,0.25,incorrect,britney,0,0.2,incorrect,britney,0,0.2,incorrect
"['amy', 'amy holder', 'holder']",victor,0,0.33,incorrect,marlowe,0,0.35,incorrect,marlowe,0,0.35,incorrect
['amy'],victim,0,0.22,incorrect,forbing,0,0.0,incorrect,forbing,0,0.0,incorrect
['tyron'],warner,0,0.36,incorrect,sean,0,0.22,incorrect,sean,0,0.22,incorrect
['jayden'],timmy,0,0.18,incorrect,frank,0,0.36,incorrect,frank,0,0.36,incorrect
['ryan'],christian,0,0.46,incorrect,trump,0,0.22,incorrect,trump,0,0.22,incorrect
['george'],victor,0,0.33,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect
['lucca'],julia,0,0.4,incorrect,jason,0,0.2,incorrect,jason,0,0.2,incorrect
['george'],christian,0,0.13,incorrect,fort knox,0,0.27,incorrect,fort knox,0,0.27,incorrect
"['amy', 'amy holder', 'holder']",julia,0,0.25,incorrect,lucas,0,0.25,incorrect,lucas,0,0.25,incorrect
['amy'],you,0,0.33,incorrect,harry,0,0.5,incorrect,harry,0,0.5,incorrect
['porter'],grey,0,0.4,incorrect,travis,0,0.33,incorrect,travis,0,0.33,incorrect
['devon'],mike,0,0.22,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['tate'],winters,0,0.36,incorrect,frank,0,0.22,incorrect,frank,0,0.22,incorrect
['amy'],devon,0,0.0,incorrect,devon,0,0.0,incorrect,devon,0,0.0,incorrect
['amy'],adam,0,0.57,incorrect,devon,0,0.0,incorrect,devon,0,0.0,incorrect
['amy'],joe,0,0.0,incorrect,walt,0,0.29,incorrect,walt,0,0.29,incorrect
['amy'],victor,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amy'],devon,0,0.0,incorrect,devon,0,0.0,incorrect,devon,0,0.0,incorrect
['amy'],peeta,0,0.25,incorrect,scarlett,0,0.18,incorrect,scarlett,0,0.18,incorrect
['connollys'],cartel,0,0.27,incorrect,devon,0,0.29,incorrect,devon,0,0.29,incorrect
['amy'],lucas,0,0.25,incorrect,victor,0,0.0,incorrect,victor,0,0.0,incorrect
['amy'],scarlett,0,0.18,incorrect,christian,0,0.17,incorrect,christian,0,0.17,incorrect
['devon'],mom,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['ryan'],heath,0,0.22,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],christian,0,0.46,incorrect,max,0,0.29,incorrect,max,0,0.29,incorrect
['mama'],mom,0,0.57,incorrect,elvis,0,0.0,incorrect,elvis,0,0.0,incorrect
['ryan'],john,0,0.25,incorrect,scott,0,0.0,incorrect,scott,0,0.0,incorrect
['ryan'],augustus,0,0.17,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['ryan'],christian,0,0.46,incorrect,lucas,0,0.22,incorrect,lucas,0,0.22,incorrect
['ryan'],christian,0,0.46,incorrect,atlas,0,0.22,incorrect,atlas,0,0.22,incorrect
['ryan'],edward,0,0.2,incorrect,heathcliff,0,0.14,incorrect,heathcliff,0,0.14,incorrect
['james'],harry,0,0.2,incorrect,walmart,0,0.33,incorrect,walmart,0,0.33,incorrect
['ryan'],christian,0,0.46,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect
