Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
"['andersson', 'peter andersson', 'peter']",joanna,0,0.4,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect
['calten'],collie entragian,0,0.36,incorrect,tracie,0,0.33,incorrect,tracie,0,0.33,incorrect
['yvonne'],heather,0,0.15,incorrect,arkansas,0,0.14,incorrect,arkansas,0,0.14,incorrect
['jalbert'],tempe,0,0.17,incorrect,henry,0,0.33,incorrect,henry,0,0.33,incorrect
"['andersson', 'peter andersson', 'peter']",he,0,0.29,incorrect,god,0,0.17,incorrect,god,0,0.17,incorrect
['andersson'],john,0,0.31,incorrect,john,0,0.31,incorrect,john,0,0.31,incorrect
['jalbert'],heathcliff,0,0.24,incorrect,edward,0,0.31,incorrect,edward,0,0.31,incorrect
['ella'],arthur,0,0.2,incorrect,heathcliff,0,0.29,incorrect,heathcliff,0,0.29,incorrect
['frank'],edward,0,0.18,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect
['ella'],offred,0,0.2,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['ella'],she,0,0.29,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['jalbert'],offred,0,0.15,incorrect,arthur,0,0.46,incorrect,arthur,0,0.46,incorrect
['jesse'],dean,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ball'],lucas,0,0.22,incorrect,wichita,0,0.18,incorrect,wichita,0,0.18,incorrect
['ball'],lucas,0,0.22,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
"['frank', 'jalbert', 'frank jalbert']",he,0,0.22,incorrect,wichita,0,0.17,incorrect,wichita,0,0.17,incorrect
['jesse'],starr,0,0.2,incorrect,rocky,0,0.0,incorrect,rocky,0,0.0,incorrect
['danny'],johnny,0,0.55,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ball'],danny,0,0.22,incorrect,danny,0,0.22,incorrect,danny,0,0.22,incorrect
['ball'],lawyer,0,0.2,incorrect,walter,0,0.4,incorrect,walter,0,0.4,incorrect
['bastard'],john,0,0.0,incorrect,tom,0,0.2,incorrect,tom,0,0.2,incorrect
['danny'],bob,0,0.0,incorrect,jack,0,0.22,incorrect,jack,0,0.22,incorrect
['danny'],clayton,0,0.33,incorrect,dabney,0,0.73,correct,dabney,0,0.73,correct
['jesse'],god,0,0.0,incorrect,walter,0,0.18,incorrect,walter,0,0.18,incorrect
['broder'],dr. smith,0,0.27,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['ball'],dr. kildare,0,0.13,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['danny'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ball'],jack,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['jalbert'],john,0,0.18,incorrect,colorado,0,0.27,incorrect,colorado,0,0.27,incorrect
['ball'],offred,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
"['allard', 'hank allard', 'hank']",god,0,0.22,incorrect,moses,0,0.0,incorrect,moses,0,0.0,incorrect
['jalbert'],john,0,0.18,incorrect,lincoln,0,0.14,incorrect,lincoln,0,0.14,incorrect
['jalbert'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['allard'],dean,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['frank'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ella'],scott,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['jalbert'],charlie,0,0.43,incorrect,forrest,0,0.29,incorrect,forrest,0,0.29,incorrect
['jalbert'],harry,0,0.33,incorrect,chuck,0,0.0,incorrect,chuck,0,0.0,incorrect
"['charles', 'charles beeson', 'beeson']",jeff,0,0.2,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['danny'],john,0,0.22,incorrect,iphone,0,0.18,incorrect,iphone,0,0.18,incorrect
['danny'],john,0,0.22,incorrect,christian,0,0.29,incorrect,christian,0,0.29,incorrect
['jalbert'],jack,0,0.36,incorrect,jack,0,0.36,incorrect,jack,0,0.36,incorrect
['h'],clarice,0,0.0,incorrect,holden,0,0.29,incorrect,holden,0,0.29,incorrect
['chuck'],brad,0,0.0,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['ella'],jalbert,0,0.18,incorrect,jalbert,0,0.18,incorrect,jalbert,0,0.18,incorrect
['jalbert'],thomas,0,0.15,incorrect,dr. manhattan,0,0.2,incorrect,dr. manhattan,0,0.2,incorrect
"['bobby feeney', 'bobby', 'feeney']",marlowe,0,0.21,incorrect,mr. wilson,0,0.18,incorrect,mr. wilson,0,0.18,incorrect
"['bobby feeney', 'bobby', 'feeney']",john,0,0.25,incorrect,peek,0,0.4,incorrect,peek,0,0.4,incorrect
['bobby'],winston,0,0.17,incorrect,watson,0,0.18,incorrect,watson,0,0.18,incorrect
['ludlum'],doc,0,0.22,incorrect,doc,0,0.22,incorrect,doc,0,0.22,incorrect
['ludlum'],justice,0,0.15,incorrect,mr. at,0,0.17,incorrect,mr. at,0,0.17,incorrect
['ludlum'],wolf,0,0.2,incorrect,phineas,0,0.0,incorrect,phineas,0,0.0,incorrect
['ludlum'],mr. blackwood,0,0.21,incorrect,watson,0,0.0,incorrect,watson,0,0.0,incorrect
['roll'],elvis,0,0.22,incorrect,elvis,0,0.22,incorrect,elvis,0,0.22,incorrect
['marm'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['doc'],jaime,0,0.0,incorrect,matilda,0,0.2,incorrect,matilda,0,0.2,incorrect
['pando'],geralt,0,0.18,incorrect,marx,0,0.22,incorrect,marx,0,0.22,incorrect
['pando'],churchill,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['doc'],jack,0,0.29,incorrect,feeney,0,0.0,incorrect,feeney,0,0.0,incorrect
['doc'],heathcliff,0,0.15,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect
['pando'],joe,0,0.25,incorrect,chicago,0,0.33,incorrect,chicago,0,0.33,incorrect
"['bobby feeney', 'bobby', 'feeney']",harry,0,0.2,incorrect,peeke,0,0.55,incorrect,peeke,0,0.55,incorrect
['brown'],mr. thompson,0,0.35,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['frank'],jack,0,0.44,incorrect,bill,0,0.0,incorrect,bill,0,0.0,incorrect
['brown'],granpop,0,0.33,incorrect,granpop,0,0.33,incorrect,granpop,0,0.33,incorrect
['frank'],thad,0,0.22,incorrect,stephen king,0,0.24,incorrect,stephen king,0,0.24,incorrect
['frank'],harold,0,0.18,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['frank'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
"['brown', 'frank brown', 'frank']",alan,0,0.44,incorrect,lucille,0,0.0,incorrect,lucille,0,0.0,incorrect
['frank'],ben,0,0.25,incorrect,stephen king,0,0.24,incorrect,stephen king,0,0.24,incorrect
['frank'],lydia,0,0.2,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['frank'],julie,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['mary'],carrie,0,0.4,incorrect,barbie,0,0.4,incorrect,barbie,0,0.4,incorrect
['galen'],tom,0,0.0,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect
['frank'],curley,0,0.18,incorrect,jack,0,0.44,incorrect,jack,0,0.44,incorrect
['frank'],gramps,0,0.36,incorrect,gramps,0,0.36,incorrect,gramps,0,0.36,incorrect
['galen'],tom,0,0.0,incorrect,ma,0,0.29,incorrect,ma,0,0.29,incorrect
['frank'],montag,0,0.18,incorrect,frank,1,1.0,correct,frank,1,1.0,correct
['frank'],joe,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['galen'],walter,0,0.55,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['frank'],tom,0,0.0,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect
['nan'],carrie,0,0.22,incorrect,carrie,0,0.22,incorrect,carrie,0,0.22,incorrect
['pete'],john,0,0.0,incorrect,prince,0,0.4,incorrect,prince,0,0.4,incorrect
['galen'],jack,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['galen'],dean,0,0.44,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['frank'],tom,0,0.0,incorrect,volvo,0,0.0,incorrect,volvo,0,0.0,incorrect
['crocker'],john,0,0.18,incorrect,stephen,0,0.14,incorrect,stephen,0,0.14,incorrect
['alvarez'],montalbano,0,0.35,incorrect,steve,0,0.33,incorrect,steve,0,0.33,incorrect
['alvarez'],his boss,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alvarez'],temple,0,0.31,incorrect,metdet,0,0.15,incorrect,metdet,0,0.15,incorrect
['alvarez'],she,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['pat'],esme,0,0.0,incorrect,elizabeth,0,0.33,incorrect,elizabeth,0,0.33,incorrect
"['mary worth', 'worth', 'mary']",travis,0,0.2,incorrect,key,0,0.29,incorrect,key,0,0.29,incorrect
"['mary worth', 'worth', 'mary']",agnes,0,0.22,incorrect,facebook,0,0.22,incorrect,facebook,0,0.22,incorrect
['stuart'],james,0,0.18,incorrect,captain,0,0.31,incorrect,captain,0,0.31,incorrect
"['mary worth', 'worth', 'mary']",emily,0,0.44,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['freeman'],edward,0,0.31,incorrect,dean,0,0.55,incorrect,dean,0,0.55,incorrect
"['mary worth', 'worth', 'mary']",dixon,0,0.2,incorrect,jim,0,0.29,incorrect,jim,0,0.29,incorrect
['freeman'],john,0,0.18,incorrect,odysseus,0,0.13,incorrect,odysseus,0,0.13,incorrect
"['beard', 'scruff', 'beard scruff']",uris,0,0.25,incorrect,julie,0,0.2,incorrect,julie,0,0.2,incorrect
['freeman'],john,0,0.18,incorrect,wright,0,0.15,incorrect,wright,0,0.15,incorrect
"['freeman', 'frank', 'frank freeman']",jack,0,0.44,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
"['mary worth', 'worth', 'mary']",matilda,0,0.36,incorrect,scarlett,0,0.33,incorrect,scarlett,0,0.33,incorrect
"['mary worth', 'worth', 'mary']",julia,0,0.22,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
"['mary worth', 'worth', 'mary']",she,0,0.25,incorrect,mark,0,0.75,correct,mark,0,0.75,correct
"['mary worth', 'worth', 'mary']",reacher,0,0.36,incorrect,jetaway,0,0.36,incorrect,jetaway,0,0.36,incorrect
['lloyd'],he,0,0.0,incorrect,marley,0,0.36,incorrect,marley,0,0.36,incorrect
['beth'],lucy,0,0.0,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
"['lloyd sunderland', 'sunderland', 'lloyd']",henry,0,0.27,incorrect,mr. darcy,0,0.24,incorrect,mr. darcy,0,0.24,incorrect
['lloyd'],he,0,0.0,incorrect,max,0,0.0,incorrect,max,0,0.0,incorrect
['beth'],lucy,0,0.0,incorrect,delray,0,0.2,incorrect,delray,0,0.2,incorrect
['lloyd'],edward,0,0.18,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['beth'],thad,0,0.5,incorrect,alley,0,0.22,incorrect,alley,0,0.22,incorrect
['lloyd'],henry,0,0.2,incorrect,prudential,0,0.13,incorrect,prudential,0,0.13,incorrect
['beth'],lloyd,0,0.0,incorrect,frank,0,0.0,incorrect,frank,0,0.0,incorrect
['lloyd'],he,0,0.0,incorrect,disney,0,0.18,incorrect,disney,0,0.18,incorrect
['don'],george,0,0.22,incorrect,john,0,0.57,incorrect,john,0,0.57,incorrect
['lloyd'],harry,0,0.2,incorrect,gregor,0,0.18,incorrect,gregor,0,0.18,incorrect
['baez'],bob dylan,0,0.31,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['beth'],marie,0,0.22,incorrect,lloyd,0,0.0,incorrect,lloyd,0,0.0,incorrect
['evelyn'],john,0,0.2,incorrect,max,0,0.0,incorrect,max,0,0.0,incorrect
['evelyn'],estelle,0,0.46,incorrect,hamlet,0,0.17,incorrect,hamlet,0,0.17,incorrect
['lloyd'],he,0,0.0,incorrect,everglades,0,0.27,incorrect,everglades,0,0.27,incorrect
['lloyd'],don,0,0.25,incorrect,don,0,0.25,incorrect,don,0,0.25,incorrect
['lloyd'],dr. dolittle,0,0.24,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect
['greg'],freud,0,0.44,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['greg'],max,0,0.0,incorrect,june,0,0.25,incorrect,june,0,0.25,incorrect
['ta'],mississippi,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['greg'],dr. ian malcolm,0,0.11,incorrect,charles,0,0.36,incorrect,charles,0,0.36,incorrect
['carter'],reagan,0,0.33,incorrect,warranty,0,0.43,incorrect,warranty,0,0.43,incorrect
"['greg', 'ackerman', 'greg ackerman']",david,0,0.15,incorrect,brite,0,0.44,incorrect,brite,0,0.44,incorrect
['greg'],he,0,0.33,incorrect,anthony fauci,0,0.0,incorrect,anthony fauci,0,0.0,incorrect
['greg'],professor,0,0.31,incorrect,bill,0,0.0,incorrect,bill,0,0.0,incorrect
['trenton'],wilson,0,0.31,incorrect,walmart,0,0.29,incorrect,walmart,0,0.29,incorrect
['greg'],wimbledon,0,0.15,incorrect,august,0,0.2,incorrect,august,0,0.2,incorrect
['trenton'],smith,0,0.17,incorrect,mr. heat,0,0.4,incorrect,mr. heat,0,0.4,incorrect
"['duma', 'key', 'duma key']",indian key,0,0.67,incorrect,florida,0,0.36,incorrect,florida,0,0.36,incorrect
['donna'],my wife,0,0.0,incorrect,dimmesdale,0,0.27,incorrect,dimmesdale,0,0.27,incorrect
['greg'],doc,0,0.0,incorrect,robinson crusoe,0,0.21,incorrect,robinson crusoe,0,0.21,incorrect
['bell'],wright,0,0.0,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['sotalol'],propranolol,0,0.56,incorrect,emt,0,0.2,incorrect,emt,0,0.2,incorrect
['zane'],henry,0,0.22,incorrect,heathcliff,0,0.14,incorrect,heathcliff,0,0.14,incorrect
['canavan'],jack,0,0.18,incorrect,george,0,0.0,incorrect,george,0,0.0,incorrect
['zane'],tom,0,0.0,incorrect,hammy,0,0.22,incorrect,hammy,0,0.22,incorrect
['bell'],smith,0,0.0,incorrect,harriet,0,0.18,incorrect,harriet,0,0.18,incorrect
['zane'],lucas,0,0.22,incorrect,pelley,0,0.2,incorrect,pelley,0,0.2,incorrect
['bell'],chandler,0,0.17,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect
['donna'],freud,0,0.2,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
"['duma', 'key', 'duma key']",hy-brasil,0,0.17,incorrect,robinson crusoe,0,0.17,incorrect,robinson crusoe,0,0.17,incorrect
"['greg', 'ackerman', 'greg ackerman']",frank,0,0.46,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['donna'],tabitha,0,0.17,incorrect,carrie,0,0.18,incorrect,carrie,0,0.18,incorrect
['donna'],stephen king,0,0.24,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['zane'],mike,0,0.25,incorrect,macgyver,0,0.33,incorrect,macgyver,0,0.33,incorrect
"['brokaw', 'tom', 'tom brokaw']",john chancellor,0,0.24,incorrect,king kong,0,0.21,incorrect,king kong,0,0.21,incorrect
['tad'],bell,0,0.0,incorrect,triplets,0,0.18,incorrect,triplets,0,0.18,incorrect
['zane'],officer,0,0.18,incorrect,officer,0,0.18,incorrect,officer,0,0.18,incorrect
"['sandy', 'sandy hook', 'hook']",sandy hook,1,1.0,correct,stanley kubrick,0,0.48,incorrect,stanley kubrick,0,0.48,incorrect
['trenton'],beck,0,0.18,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect
"['bell', 'joe bell', 'joe']",the baby,0,0.38,incorrect,monty,0,0.25,incorrect,monty,0,0.25,incorrect
"['andy pelley', 'andy', 'pelley']",officer,0,0.15,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['zane'],wendy,0,0.22,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['donna'],tabitha,0,0.17,incorrect,jackie robinson,0,0.3,incorrect,jackie robinson,0,0.3,incorrect
['donna'],joan,0,0.44,incorrect,elizabeth,0,0.14,incorrect,elizabeth,0,0.14,incorrect
['tad'],forrest,0,0.2,incorrect,donald,0,0.44,incorrect,donald,0,0.44,incorrect
['donna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['trenton'],elvis,0,0.17,incorrect,mr. blue,0,0.27,incorrect,mr. blue,0,0.27,incorrect
['pelley'],he,0,0.25,incorrect,stanley,0,0.46,incorrect,stanley,0,0.46,incorrect
['bell'],garner,0,0.2,incorrect,true grit,0,0.15,incorrect,true grit,0,0.15,incorrect
"['jerry', 'jerry gant', 'gant']",chief,0,0.2,incorrect,nokomis,0,0.18,incorrect,nokomis,0,0.18,incorrect
['duma'],matagorda,0,0.31,incorrect,mobile,0,0.2,incorrect,mobile,0,0.2,incorrect
"['duma', 'key', 'duma key']",sam,0,0.29,incorrect,old sow,0,0.27,incorrect,old sow,0,0.27,incorrect
['pelley'],walt,0,0.2,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
"['bobby', 'bobby g', 'g']","error: {'error': {'object': 'error', 'type': 'internal_server_error', 'message': 'bad gateway'}}",0,0.1,incorrect,pinocchio,0,0.14,incorrect,pinocchio,0,0.14,incorrect
['bell'],delaney,0,0.36,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['zane'],officer,0,0.18,incorrect,delta dawn,0,0.29,incorrect,delta dawn,0,0.29,incorrect
['donna'],myra,0,0.22,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['bell'],arbuthnot,0,0.15,incorrect,edison,0,0.2,incorrect,edison,0,0.2,incorrect
['pelley'],john,0,0.0,incorrect,emily,0,0.55,incorrect,emily,0,0.55,incorrect
['pelley'],he,0,0.25,incorrect,chrome,0,0.17,incorrect,chrome,0,0.17,incorrect
['pelley'],wireman,0,0.15,incorrect,florida,0,0.15,incorrect,florida,0,0.15,incorrect
['bell'],mcmansion,0,0.0,incorrect,key,0,0.29,incorrect,key,0,0.29,incorrect
['greg'],bill,0,0.0,incorrect,allie,0,0.22,incorrect,allie,0,0.22,incorrect
['greg'],marsten,0,0.36,incorrect,ray bradbury,0,0.12,incorrect,ray bradbury,0,0.12,incorrect
['greg'],emily,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['donna'],goldilocks,0,0.27,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['jekyll'],jekyll,1,1.0,correct,heckle,0,0.5,incorrect,heckle,0,0.5,incorrect
"['andy pelley', 'andy', 'pelley']",officer,0,0.15,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['bell'],black,0,0.44,incorrect,mr. darcy,0,0.0,incorrect,mr. darcy,0,0.0,incorrect
['pelley'],deputy,0,0.33,incorrect,deputy,0,0.33,incorrect,deputy,0,0.33,incorrect
"['greg', 'ackerman', 'greg ackerman']",don,0,0.18,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect
['greg'],my,0,0.0,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['tad'],christopher,0,0.14,incorrect,christopher robin,0,0.1,incorrect,christopher robin,0,0.1,incorrect
['donna'],my wife,0,0.0,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['tad'],my father,0,0.17,incorrect,harmony,0,0.2,incorrect,harmony,0,0.2,incorrect
['zane'],dr. lee,0,0.18,incorrect,elizabeth,0,0.46,incorrect,elizabeth,0,0.46,incorrect
['zane'],thad,0,0.25,incorrect,lloyd,0,0.0,incorrect,lloyd,0,0.0,incorrect
"['trenton', 'tad trenton', 'tad']",cujo,0,0.18,incorrect,four,0,0.18,incorrect,four,0,0.18,incorrect
"['andy pelley', 'andy', 'pelley']",marvin,0,0.4,incorrect,lucy,0,0.4,incorrect,lucy,0,0.4,incorrect
['andy'],harry,0,0.44,incorrect,watson,0,0.4,incorrect,watson,0,0.4,incorrect
['pelley'],deputy,0,0.33,incorrect,deputy,0,0.33,incorrect,deputy,0,0.33,incorrect
['pelley'],john,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['pelley'],tad,0,0.0,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['macbeth'],garfield,0,0.27,incorrect,medusa,0,0.31,incorrect,medusa,0,0.31,incorrect
['sylvester'],sylvester,1,1.0,correct,disney,0,0.27,incorrect,disney,0,0.27,incorrect
['greg'],paul,0,0.0,incorrect,red sox,0,0.36,incorrect,red sox,0,0.36,incorrect
"['andy pelley', 'andy', 'pelley']",js,0,0.0,incorrect,florida,0,0.18,incorrect,florida,0,0.18,incorrect
['joe'],tom,0,0.33,incorrect,orson,0,0.25,incorrect,orson,0,0.25,incorrect
"['donna trenton', 'trenton', 'donna']",julie,0,0.17,incorrect,greg,0,0.36,incorrect,greg,0,0.36,incorrect
"['jake bell', 'bell', 'jake']",calypso,0,0.25,incorrect,calypso,0,0.25,incorrect,calypso,0,0.25,incorrect
"['duma', 'key', 'duma key']",daylight pass,0,0.29,incorrect,daylight,0,0.38,incorrect,daylight,0,0.38,incorrect
"['duma', 'key', 'duma key']",augustus,0,0.17,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
"['faber', 'eberhard', 'eberhard faber']",pencil,0,0.18,incorrect,franklin,0,0.31,incorrect,franklin,0,0.31,incorrect
['jung'],freud,0,0.22,incorrect,temp-o,0,0.0,incorrect,temp-o,0,0.0,incorrect
['jung'],jung,1,1.0,correct,freud,0,0.22,incorrect,freud,0,0.22,incorrect
"['annette', 'crosby', 'annette crosby']",lucy,0,0.4,incorrect,elgin,0,0.17,incorrect,elgin,0,0.17,incorrect
['devereaux'],thad,0,0.15,incorrect,stephen,0,0.25,incorrect,stephen,0,0.25,incorrect
['devereaux'],elgin,0,0.14,incorrect,elgin,0,0.14,incorrect,elgin,0,0.14,incorrect
['devereaux'],thad,0,0.15,incorrect,scientist,0,0.11,incorrect,scientist,0,0.11,incorrect
['devereaux'],wolf claw,0,0.11,incorrect,wolf,0,0.0,incorrect,wolf,0,0.0,incorrect
['blake'],mrs. barlow,0,0.25,incorrect,harlow,0,0.18,incorrect,harlow,0,0.18,incorrect
['pearson'],thad,0,0.18,incorrect,castle,0,0.31,incorrect,castle,0,0.31,incorrect
"['nahn', 'tu', 'nahn tu']",mother,0,0.25,incorrect,omaha,0,0.44,incorrect,omaha,0,0.44,incorrect
"['ann', 'sally ann', 'sally']",julie,0,0.2,incorrect,nick,0,0.29,incorrect,nick,0,0.29,incorrect
['curry'],wolfeboro,0,0.14,incorrect,allburtons,0,0.27,incorrect,allburtons,0,0.27,incorrect
"['parker', 'john', 'john parker']",john,1,1.0,correct,john,1,1.0,correct,john,1,1.0,correct
"['ann', 'sally ann', 'sally']",his friend,0,0.32,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
"['ann', 'sally ann', 'sally']",god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
"['ann', 'sally ann', 'sally']",wendy,0,0.25,incorrect,henry,0,0.25,incorrect,henry,0,0.25,incorrect
['toomey'],smith,0,0.18,incorrect,mr. darcy,0,0.27,incorrect,mr. darcy,0,0.27,incorrect
['grayson'],dr. smith,0,0.25,incorrect,dr. smith,0,0.25,incorrect,dr. smith,0,0.25,incorrect
['curry'],maine,0,0.0,incorrect,conway,0,0.36,incorrect,conway,0,0.36,incorrect
['curry'],paris,0,0.2,incorrect,phil,0,0.0,incorrect,phil,0,0.0,incorrect
['jake'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['lacasse'],mcgee,0,0.33,incorrect,conway,0,0.31,incorrect,conway,0,0.31,incorrect
['frank'],clifford,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
