Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['rashid', 'raşit', 'rasheed']",jack,0,0.22,incorrect,abraham,0,0.46,incorrect,robinson crusoe,0,0.27,incorrect,joseph,0,0.33,incorrect,noah,0,0.4,incorrect,abraham,0,0.46,incorrect,macbeth,0,0.33,incorrect,smith,0,0.6,incorrect,macgyver,0,0.27,incorrect,robinson crusoe,0,0.27,incorrect,booby,0,0.0,incorrect,abraham,0,0.46,incorrect,joseph,0,0.33,incorrect,abraham,0,0.46,incorrect,smith,0,0.6,incorrect,robinson crusoe,0,0.27,incorrect,he,0,0.44,incorrect,rambo,0,0.4,incorrect,ernest hemingway,0,0.36,incorrect,kapi,0,0.44,incorrect,ong gia,0,0.17,incorrect,dan,0,0.25,incorrect,gabriel garcia marquez,0,0.22,incorrect,alcatraz,0,0.31,incorrect,rambo,0,0.4,incorrect,kapi,0,0.44,incorrect,dan,0,0.25,incorrect,alcatraz,0,0.31,incorrect
"['mariam', 'meryem']",abraham,0,0.62,incorrect,abraham,0,0.62,incorrect,god,0,0.0,incorrect,abraham lincoln,0,0.38,incorrect,hamlet,0,0.33,incorrect,hamid karzai,0,0.44,incorrect,emily,0,0.36,incorrect,macbeth,0,0.31,incorrect,adam,0,0.6,incorrect,noah,0,0.2,incorrect,abraham lincoln,0,0.38,incorrect,abraham,0,0.62,incorrect,abraham lincoln,0,0.38,incorrect,hamid karzai,0,0.44,incorrect,macbeth,0,0.31,incorrect,noah,0,0.2,incorrect,she,0,0.22,incorrect,afghanistan,0,0.35,incorrect,o,0,0.0,incorrect,napolyon,0,0.14,incorrect,maryam,0,0.83,correct,cherry,0,0.5,incorrect,mariam,1,1.0,correct,afganistan,0,0.38,incorrect,afghanistan,0,0.35,incorrect,napolyon,0,0.14,incorrect,cherry,0,0.5,incorrect,afganistan,0,0.38,incorrect
"['hiểu', 'mariam', 'meryem', 'mariam hiểu']",esther,0,0.4,incorrect,eve,0,0.44,incorrect,god,0,0.0,incorrect,adam,0,0.6,incorrect,esther,0,0.4,incorrect,eve,0,0.44,incorrect,esther,0,0.4,incorrect,esther,0,0.4,incorrect,esther,0,0.4,incorrect,eve,0,0.44,incorrect,shakespeare,0,0.35,incorrect,eve,0,0.44,incorrect,adam,0,0.6,incorrect,eve,0,0.44,incorrect,esther,0,0.4,incorrect,eve,0,0.44,incorrect,she,0,0.57,incorrect,sheila,0,0.4,incorrect,elizabeth bennet,0,0.3,incorrect,medea,0,0.55,incorrect,nguoi phu nu,0,0.35,incorrect,duc me,0,0.33,incorrect,el,0,0.33,incorrect,maria,0,0.91,correct,sheila,0,0.4,incorrect,medea,0,0.55,incorrect,duc me,0,0.33,incorrect,maria,0,0.91,correct
"['rashid', 'raşit', 'rasheed']",facebook,0,0.27,incorrect,nasa,0,0.44,incorrect,television,0,0.27,incorrect,youtube,0,0.17,incorrect,youtube,0,0.17,incorrect,osama bin laden,0,0.29,incorrect,osama bin laden,0,0.29,incorrect,osama,0,0.2,incorrect,george orwell,0,0.3,incorrect,afghanistan,0,0.38,incorrect,youtube,0,0.17,incorrect,nasa,0,0.44,incorrect,youtube,0,0.17,incorrect,osama bin laden,0,0.29,incorrect,osama,0,0.2,incorrect,afghanistan,0,0.38,incorrect,laila,0,0.4,incorrect,osama,0,0.2,incorrect,osman,0,0.2,incorrect,afganistan,0,0.4,incorrect,ong ta,0,0.18,incorrect,facebook,0,0.27,incorrect,osama,0,0.2,incorrect,youtube,0,0.17,incorrect,osama,0,0.2,incorrect,afganistan,0,0.4,incorrect,facebook,0,0.27,incorrect,youtube,0,0.17,incorrect
"['rashid', 'raşit', 'rasheed']",abraham lincoln,0,0.38,incorrect,moses,0,0.33,incorrect,god,0,0.22,incorrect,mosque,0,0.31,incorrect,heathcliff,0,0.38,incorrect,adam,0,0.4,incorrect,he,0,0.44,incorrect,aligarh,0,0.33,incorrect,mohammed,0,0.4,incorrect,moses,0,0.33,incorrect,mecca,0,0.2,incorrect,moses,0,0.33,incorrect,mosque,0,0.31,incorrect,adam,0,0.4,incorrect,aligarh,0,0.33,incorrect,moses,0,0.33,incorrect,he,0,0.44,incorrect,aisha,0,0.55,incorrect,ali,0,0.5,incorrect,isa,0,0.25,incorrect,ong,0,0.0,incorrect,duc,0,0.22,incorrect,abdul,0,0.36,incorrect,ala,0,0.25,incorrect,aisha,0,0.55,incorrect,isa,0,0.25,incorrect,duc,0,0.22,incorrect,ala,0,0.25,incorrect
"['rashid', 'raşit', 'rasheed']",noah,0,0.4,incorrect,abraham,0,0.46,incorrect,woolworth,0,0.29,incorrect,walmart,0,0.33,incorrect,noah,0,0.4,incorrect,noah,0,0.4,incorrect,winds,0,0.36,incorrect,china,0,0.36,incorrect,andriamanitra,0,0.44,incorrect,andriamanitra,0,0.44,incorrect,walmart,0,0.33,incorrect,abraham,0,0.46,incorrect,walmart,0,0.33,incorrect,noah,0,0.4,incorrect,china,0,0.36,incorrect,andriamanitra,0,0.44,incorrect,heathcliff,0,0.38,incorrect,woolworth,0,0.29,incorrect,ataturk,0,0.33,incorrect,mezopotamya,0,0.12,incorrect,ong ta,0,0.18,incorrect,dong,0,0.2,incorrect,ellen,0,0.33,incorrect,adam,0,0.4,incorrect,woolworth,0,0.29,incorrect,mezopotamya,0,0.12,incorrect,dong,0,0.2,incorrect,adam,0,0.4,incorrect
"['jalil', 'yalil', 'celil']",abraham lincoln,0,0.4,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,michelangelo,0,0.47,incorrect,abraham,0,0.17,incorrect,emily,0,0.6,incorrect,macduff,0,0.17,incorrect,noah,0,0.22,incorrect,noah,0,0.22,incorrect,job,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.17,incorrect,macduff,0,0.17,incorrect,noah,0,0.22,incorrect,heathcliff,0,0.4,incorrect,emily,0,0.6,incorrect,anna karenina,0,0.22,incorrect,annem,0,0.2,incorrect,anh,0,0.25,incorrect,emily,0,0.6,incorrect,el,0,0.57,incorrect,epistola,0,0.46,incorrect,emily,0,0.6,incorrect,annem,0,0.2,incorrect,emily,0,0.6,incorrect,epistola,0,0.46,incorrect
"['zalmai', 'zalmay']",oliver twist,0,0.22,incorrect,abraham,0,0.31,incorrect,pinocchio,0,0.13,incorrect,god,0,0.0,incorrect,adam,0,0.4,incorrect,abraham,0,0.31,incorrect,macbeth,0,0.31,incorrect,macduff,0,0.31,incorrect,jack,0,0.2,incorrect,adriana,0,0.31,incorrect,god,0,0.0,incorrect,abraham,0,0.31,incorrect,god,0,0.0,incorrect,abraham,0,0.31,incorrect,macduff,0,0.31,incorrect,adriana,0,0.31,incorrect,he,0,0.0,incorrect,tom,0,0.22,incorrect,isa,0,0.22,incorrect,meryem,0,0.33,incorrect,be,0,0.0,incorrect,da,0,0.25,incorrect,maria,0,0.55,incorrect,maria,0,0.55,incorrect,tom,0,0.22,incorrect,meryem,0,0.33,incorrect,da,0,0.25,incorrect,maria,0,0.55,incorrect
"['laila', 'leyla']",samson,0,0.18,incorrect,samson,0,0.18,incorrect,abraham,0,0.33,incorrect,job,0,0.0,incorrect,jesus,0,0.2,incorrect,abraham,0,0.33,incorrect,tom,0,0.0,incorrect,adam,0,0.44,incorrect,herodiada,0,0.29,incorrect,adam,0,0.44,incorrect,donald,0,0.36,incorrect,samson,0,0.18,incorrect,job,0,0.0,incorrect,abraham,0,0.33,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,mother,0,0.18,incorrect,mother,0,0.18,incorrect,heathcliff,0,0.27,incorrect,aslan,0,0.6,incorrect,duc jesus,0,0.14,incorrect,duc me,0,0.18,incorrect,su madre,0,0.15,incorrect,maria,0,0.6,incorrect,mother,0,0.18,incorrect,aslan,0,0.6,incorrect,duc me,0,0.18,incorrect,maria,0,0.6,incorrect
"['tarık', 'iariq', 'tariq']",noah,0,0.22,incorrect,noah,0,0.22,incorrect,abraham,0,0.33,incorrect,abraham,0,0.33,incorrect,noah,0,0.22,incorrect,abraham,0,0.33,incorrect,van gogh,0,0.15,incorrect,flamingo,0,0.31,incorrect,noah,0,0.22,incorrect,flamingos,0,0.29,incorrect,noah,0,0.22,incorrect,noah,0,0.22,incorrect,abraham,0,0.33,incorrect,abraham,0,0.33,incorrect,flamingo,0,0.31,incorrect,flamingos,0,0.29,incorrect,offred,0,0.18,incorrect,van gogh,0,0.15,incorrect,marquez,0,0.5,incorrect,salvador dali,0,0.33,incorrect,nguyen tuan,0,0.25,incorrect,jesus,0,0.0,incorrect,marquez,0,0.5,incorrect,velazquez,0,0.29,incorrect,van gogh,0,0.15,incorrect,salvador dali,0,0.33,incorrect,jesus,0,0.0,incorrect,velazquez,0,0.29,incorrect
"['tarık', 'tariq']",abdul,0,0.2,incorrect,adam,0,0.22,incorrect,abdul sattar edhi,0,0.36,incorrect,joseph,0,0.0,incorrect,heathcliff,0,0.27,incorrect,adam,0,0.22,incorrect,stefan,0,0.36,incorrect,shivaji,0,0.33,incorrect,malala,0,0.18,incorrect,adam,0,0.22,incorrect,jesus,0,0.0,incorrect,adam,0,0.22,incorrect,joseph,0,0.0,incorrect,adam,0,0.22,incorrect,shivaji,0,0.33,incorrect,adam,0,0.22,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect,o,0,0.0,incorrect,ciftlik,0,0.5,incorrect,nasir,0,0.4,incorrect,duc,0,0.0,incorrect,el,0,0.0,incorrect,peshawar,0,0.31,incorrect,he,0,0.0,incorrect,ciftlik,0,0.5,incorrect,duc,0,0.0,incorrect,peshawar,0,0.31,incorrect
"['tarık', 'tariq']",bill gates,0,0.13,incorrect,bill gates,0,0.13,incorrect,heathcliff,0,0.27,incorrect,google,0,0.0,incorrect,michael jordan,0,0.21,incorrect,teriieroo,0,0.43,incorrect,walmart,0,0.33,incorrect,shovel,0,0.0,incorrect,john,0,0.0,incorrect,asa ditches,0,0.25,incorrect,joale,0,0.2,incorrect,bill gates,0,0.13,incorrect,google,0,0.0,incorrect,teriieroo,0,0.43,incorrect,shovel,0,0.0,incorrect,asa ditches,0,0.25,incorrect,he,0,0.0,incorrect,bill,0,0.22,incorrect,ali,0,0.5,incorrect,ataturk,0,0.67,incorrect,anh,0,0.25,incorrect,dao,0,0.25,incorrect,marcel,0,0.36,incorrect,chavez,0,0.18,incorrect,bill,0,0.22,incorrect,ataturk,0,0.67,incorrect,dao,0,0.25,incorrect,chavez,0,0.18,incorrect
"['zalma', 'zalmai', 'zalmay']",jesus,0,0.0,incorrect,abraham,0,0.33,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,hezekiah,0,0.31,incorrect,abraham,0,0.33,incorrect,heathcliff,0,0.38,incorrect,heathcliff,0,0.38,incorrect,heathcliff,0,0.38,incorrect,adam,0,0.44,incorrect,abel,0,0.44,incorrect,abraham,0,0.33,incorrect,god,0,0.0,incorrect,abraham,0,0.33,incorrect,heathcliff,0,0.38,incorrect,adam,0,0.44,incorrect,her son,0,0.0,incorrect,harry,0,0.36,incorrect,heathcliff,0,0.38,incorrect,babasina,0,0.43,incorrect,con gai,0,0.31,incorrect,duc,0,0.0,incorrect,harry,0,0.36,incorrect,maria,0,0.55,incorrect,harry,0,0.36,incorrect,babasina,0,0.43,incorrect,duc,0,0.0,incorrect,maria,0,0.55,incorrect
"['laila', 'leyla', 'lail']",heathcliff,0,0.29,incorrect,esther,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,heathcliff,0,0.29,incorrect,adam,0,0.44,incorrect,god,0,0.0,incorrect,elizabeth,0,0.43,incorrect,heathcliff,0,0.29,incorrect,adama,0,0.4,incorrect,morena,0,0.36,incorrect,esther,0,0.18,incorrect,god,0,0.0,incorrect,adam,0,0.44,incorrect,elizabeth,0,0.43,incorrect,adama,0,0.4,incorrect,emily,0,0.44,incorrect,mother,0,0.18,incorrect,elizabeth,0,0.43,incorrect,annem,0,0.22,incorrect,linh,0,0.5,incorrect,duc,0,0.0,incorrect,emma,0,0.44,incorrect,marido,0,0.4,incorrect,mother,0,0.18,incorrect,annem,0,0.22,incorrect,duc,0,0.0,incorrect,marido,0,0.4,incorrect
"['laila', 'leyla']",orunmila,0,0.46,incorrect,abraham,0,0.33,incorrect,god,0,0.0,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,heathcliff,0,0.27,incorrect,anna,0,0.44,incorrect,frankenstein,0,0.24,incorrect,adriana,0,0.5,incorrect,ke,0,0.29,incorrect,abraham,0,0.33,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,anna,0,0.44,incorrect,adriana,0,0.5,incorrect,she,0,0.25,incorrect,her eyes,0,0.31,incorrect,o,0,0.0,incorrect,hamlet,0,0.36,incorrect,em,0,0.29,incorrect,tran,0,0.22,incorrect,el,0,0.57,incorrect,eliseo,0,0.36,incorrect,her eyes,0,0.31,incorrect,hamlet,0,0.36,incorrect,tran,0,0.22,incorrect,eliseo,0,0.36,incorrect
"['mariam', 'meryem']",hester,0,0.33,incorrect,esther,0,0.33,incorrect,botswana,0,0.29,incorrect,abraham,0,0.62,incorrect,herod,0,0.36,incorrect,adam,0,0.6,incorrect,esther,0,0.33,incorrect,marie antoinette,0,0.45,incorrect,jezebela,0,0.29,incorrect,esther,0,0.33,incorrect,adam,0,0.6,incorrect,esther,0,0.33,incorrect,abraham,0,0.62,incorrect,adam,0,0.6,incorrect,marie antoinette,0,0.45,incorrect,esther,0,0.33,incorrect,sojourner truth,0,0.19,incorrect,martha stewart,0,0.4,incorrect,elizabeth,0,0.27,incorrect,marie,0,0.73,correct,nguyen thi lo,0,0.21,incorrect,esther,0,0.33,incorrect,hester,0,0.33,incorrect,delilah,0,0.31,incorrect,martha stewart,0,0.4,incorrect,marie,0,0.73,correct,esther,0,0.33,incorrect,delilah,0,0.31,incorrect
"['laila', 'leyla']",adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,job,0,0.0,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,job,0,0.0,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,elizabeth,0,0.43,incorrect,heathcliff,0,0.27,incorrect,tarik,0,0.4,incorrect,tarik,0,0.4,incorrect,emily,0,0.4,incorrect,dong,0,0.0,incorrect,el,0,0.57,incorrect,adan,0,0.44,incorrect,heathcliff,0,0.27,incorrect,tarik,0,0.4,incorrect,dong,0,0.0,incorrect,adan,0,0.44,incorrect
"['hamza uzunca', 'hamza', 'uzunca']",abraham lincoln,0,0.44,incorrect,abraham,0,0.5,incorrect,he,0,0.29,incorrect,goldilocks,0,0.12,incorrect,noah,0,0.4,incorrect,adam,0,0.44,incorrect,anna,0,0.44,incorrect,plato,0,0.2,incorrect,hamlet,0,0.55,incorrect,adama,0,0.6,incorrect,butle,0,0.18,incorrect,abraham,0,0.5,incorrect,goldilocks,0,0.12,incorrect,adam,0,0.44,incorrect,plato,0,0.2,incorrect,adama,0,0.6,incorrect,heathcliff,0,0.27,incorrect,emma,0,0.44,incorrect,bayram,0,0.36,incorrect,tabagin,0,0.33,incorrect,ong,0,0.22,incorrect,dong,0,0.2,incorrect,emma,0,0.44,incorrect,sheila,0,0.36,incorrect,emma,0,0.44,incorrect,tabagin,0,0.33,incorrect,dong,0,0.2,incorrect,sheila,0,0.36,incorrect
"['celil han', 'jan', 'han', 'jalil khan', 'celil', 'jalil', 'khan', 'yalil jan', 'yalil']",jesus,0,0.25,incorrect,abraham,0,0.4,incorrect,obama,0,0.29,incorrect,god,0,0.0,incorrect,abraham,0,0.4,incorrect,abraham,0,0.4,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,adama,0,0.29,incorrect,abel,0,0.44,incorrect,abraham,0,0.4,incorrect,god,0,0.0,incorrect,abraham,0,0.4,incorrect,jesus,0,0.25,incorrect,adama,0,0.29,incorrect,her mother,0,0.32,incorrect,god,0,0.0,incorrect,meryem,0,0.18,incorrect,meryem ana,0,0.42,incorrect,cha cua nguoi ke chuyen,0,0.36,incorrect,doi,0,0.25,incorrect,su padre,0,0.24,incorrect,david,0,0.4,incorrect,god,0,0.0,incorrect,meryem ana,0,0.42,incorrect,doi,0,0.25,incorrect,david,0,0.4,incorrect
"['laila', 'co', 'leyla', 'leyla co']",jesus,0,0.2,incorrect,paul,0,0.44,incorrect,god,0,0.4,incorrect,god,0,0.4,incorrect,phoebus,0,0.22,incorrect,adam,0,0.44,incorrect,dracula,0,0.5,incorrect,dracula,0,0.5,incorrect,andriamanitra,0,0.33,incorrect,andriamanitra,0,0.33,incorrect,butterfly,0,0.29,incorrect,paul,0,0.44,incorrect,god,0,0.4,incorrect,adam,0,0.44,incorrect,dracula,0,0.5,incorrect,andriamanitra,0,0.33,incorrect,she,0,0.25,incorrect,kolba,0,0.4,incorrect,leyla,1,1.0,correct,leyla,1,1.0,correct,natasha,0,0.33,incorrect,dong,0,0.33,incorrect,harry,0,0.2,incorrect,dracula,0,0.5,incorrect,kolba,0,0.4,incorrect,leyla,1,1.0,correct,dong,0,0.33,incorrect,dracula,0,0.5,incorrect
"['laila', 'leyla']",noah,0,0.22,incorrect,abraham,0,0.33,incorrect,adam,0,0.44,incorrect,disney,0,0.36,incorrect,adam,0,0.44,incorrect,abraham,0,0.33,incorrect,oliver twist,0,0.24,incorrect,maathe,0,0.36,incorrect,tom sawyer,0,0.13,incorrect,andriamanitra,0,0.33,incorrect,god,0,0.0,incorrect,abraham,0,0.33,incorrect,disney,0,0.36,incorrect,abraham,0,0.33,incorrect,maathe,0,0.36,incorrect,andriamanitra,0,0.33,incorrect,she,0,0.25,incorrect,madonna,0,0.33,incorrect,huseyin rahmi,0,0.33,incorrect,ogretmen,0,0.15,incorrect,madame,0,0.36,incorrect,thuy kieu,0,0.14,incorrect,la maestra,0,0.4,incorrect,maria,0,0.6,incorrect,madonna,0,0.33,incorrect,ogretmen,0,0.15,incorrect,thuy kieu,0,0.14,incorrect,maria,0,0.6,incorrect
